# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120303,SG,0,22,0,62,21,1,1,0
20120303,SE,2,51,2,107,49,0,0,0
20120303,SA,0,21,0,53,21,0,0,0
20120303,RU,6,67,6,186,66,0,0,0
20120303,RS,1,13,1,24,13,0,0,0
20120303,RO,0,20,0,62,19,1,1,0
20120303,RE,0,3,0,5,3,0,0,0
20120303,QA,0,3,0,5,3,0,0,0
20120303,PY,0,2,0,4,2,0,0,0
20120303,PT,0,21,0,37,21,0,0,0
20120303,PR,0,6,0,9,6,0,0,0
20120303,PL,1,41,1,109,41,1,1,0
20120303,PK,0,1,0,4,1,0,0,0
20120303,PH,0,14,0,38,14,0,0,0
20120303,PF,0,0,0,1,0,0,0,0
20120303,PE,0,2,0,3,2,0,0,0
20120303,PA,1,5,1,7,5,0,0,0
20120303,OM,0,4,0,4,4,0,0,0
20120303,NZ,0,13,0,28,13,0,0,0
20120303,NP,0,1,0,3,1,0,0,0
20120303,NO,1,26,1,43,25,1,1,0
20120303,NL,1,54,1,117,53,1,1,0
20120303,NC,0,2,0,2,2,0,0,0
20120303,NA,0,1,0,1,1,0,0,0
20120303,MY,1,13,1,46,13,0,0,0
20120303,MX,0,37,0,70,36,0,0,0
20120303,MV,0,1,0,2,1,0,0,0
20120303,MT,0,1,0,4,1,0,0,0
20120303,MO,0,3,0,3,3,0,0,0
20120303,MN,0,1,0,2,1,0,0,0
20120303,MK,0,0,0,3,0,0,0,0
20120303,MG,0,0,0,1,0,0,0,0
20120303,ME,0,0,0,2,0,0,0,0
20120303,MD,0,1,0,3,1,0,0,0
20120303,MA,0,0,0,10,0,0,0,0
20120303,LY,0,0,0,2,0,0,0,0
20120303,LV,0,5,0,10,5,0,0,0
20120303,LU,0,0,0,1,0,0,0,0
20120303,LT,0,2,0,8,2,0,0,0
20120303,LK,0,2,0,2,2,0,0,0
20120303,LB,0,6,0,10,6,0,0,0
20120303,KZ,0,2,0,5,2,0,0,0
20120303,KW,0,7,0,11,7,0,0,0
20120303,KR,0,34,0,85,33,0,0,0
20120303,KE,0,1,0,2,1,0,0,0
20120303,JP,1,42,1,69,40,2,2,0
20120303,JO,0,1,0,6,1,0,0,0
20120303,JM,0,0,0,1,0,0,0,0
20120303,JE,0,1,0,1,1,0,0,0
20120303,IT,2,114,2,232,108,0,0,0
20120303,IS,0,6,0,6,5,0,0,0
20120303,IR,0,1,0,1,1,0,0,0
20120303,IQ,0,0,0,3,0,0,0,0
20120303,IN,2,43,2,117,43,0,0,0
20120303,IL,4,33,4,52,33,0,0,0
20120303,IE,0,23,0,39,23,1,1,0
20120303,ID,1,20,1,44,20,0,0,0
20120303,HU,1,25,1,54,25,0,0,0
20120303,HR,0,8,0,17,8,0,0,0
20120303,HK,0,10,0,18,10,0,0,0
20120303,GU,0,1,0,1,1,0,0,0
20120303,GT,0,0,0,1,0,0,0,0
20120303,GR,0,11,0,32,11,0,0,0
20120303,GP,0,2,0,2,2,0,0,0
20120303,GH,0,0,0,1,0,0,0,0
20120303,GE,0,2,0,4,2,0,0,0
20120303,GB,5,232,5,477,224,5,5,0
20120303,FR,3,243,3,487,233,2,2,1
20120303,FO,0,1,0,1,1,0,0,0
20120303,FI,1,14,1,26,13,0,0,0
20120303,ET,0,1,0,1,1,0,0,0
20120303,ES,4,95,4,178,93,0,0,0
20120303,EG,0,7,0,15,7,0,0,0
20120303,EE,0,3,0,7,3,0,0,0
20120303,EC,0,3,0,5,3,0,0,0
20120303,DZ,0,3,0,4,2,0,0,0
20120303,DO,0,3,0,4,3,0,0,0
20120303,DM,0,0,0,1,0,0,0,0
20120303,DK,1,24,1,40,24,1,1,0
20120303,DE,11,180,11,345,178,1,1,0
20120303,CZ,0,16,0,37,16,0,0,0
20120303,CY,1,2,1,7,2,0,0,0
20120303,CR,0,2,0,9,2,0,0,0
20120303,CO,1,15,1,33,14,0,0,0
20120303,CN,1,32,1,64,31,0,0,0
20120303,CL,0,2,0,11,2,0,0,0
20120303,CH,0,32,0,60,31,0,0,0
20120303,CA,6,109,6,231,105,2,2,0
20120303,BY,0,1,0,5,1,0,0,0
20120303,BR,3,115,3,225,113,1,1,0
20120303,BO,0,1,0,2,1,0,0,0
20120303,BN,1,2,1,3,2,0,0,0
20120303,BH,0,2,0,4,2,0,0,0
20120303,BG,0,5,0,11,5,0,0,0
20120303,BE,2,27,2,57,26,1,1,0
20120303,BD,1,1,1,1,1,0,0,0
20120303,BA,0,1,0,3,1,0,0,0
20120303,AZ,0,4,0,7,4,0,0,0
20120303,AU,1,87,1,149,80,0,0,0
20120303,AT,0,20,0,57,19,0,0,0
20120303,AR,0,14,0,34,12,0,0,0
20120303,AM,0,1,0,3,1,0,0,0
20120303,AE,1,5,1,13,4,1,1,0
20120302,unknown,0,0,0,7,0,0,0,0
20120302,ZZ,0,1,0,3,1,0,0,0
20120302,ZW,0,0,0,1,0,0,0,0
20120302,ZM,0,0,0,1,0,0,0,0
20120302,ZA,1,34,1,63,34,1,1,0
20120302,VN,0,3,0,6,3,0,0,0
20120302,VE,0,5,0,10,5,0,0,0
20120302,UZ,0,1,0,1,1,0,0,0
20120302,UY,0,2,0,3,2,0,0,0
20120302,US,29,1358,29,3154,1300,18,17,0
20120302,UA,1,12,0,35,11,0,0,0
20120302,TW,0,16,0,32,15,0,0,0
20120302,TT,1,0,1,1,0,0,0,0
20120302,TR,0,36,0,68,34,0,0,0
20120302,TN,0,2,0,4,2,0,0,0
20120302,TH,0,18,0,24,18,0,0,0
20120302,SV,0,0,0,1,0,0,0,0
20120302,SR,0,0,0,1,0,0,0,0
20120302,SK,0,14,0,27,13,0,0,0
20120302,SI,1,12,1,20,12,0,0,0
20120302,SG,0,24,0,63,23,1,1,0
20120302,SE,1,50,1,107,48,0,0,0
20120302,SA,0,21,0,52,21,0,0,0
20120302,RU,2,63,2,180,62,1,1,0
20120302,RS,0,12,0,24,12,0,0,0
20120302,RO,0,22,0,62,21,0,0,0
20120302,RE,0,3,0,5,3,0,0,0
20120302,QA,0,3,0,5,3,0,0,0
20120302,PY,0,2,0,4,2,0,0,0
20120302,PT,0,21,0,37,21,0,0,0
20120302,PR,0,6,0,9,6,0,0,0
20120302,PL,2,41,2,108,41,3,3,0
20120302,PK,0,1,0,4,1,0,0,0
20120302,PH,0,14,0,38,14,1,1,0
20120302,PF,0,0,0,1,0,0,0,0
20120302,PE,1,2,1,3,2,0,0,0
20120302,PA,1,4,1,6,4,0,0,0
20120302,OM,0,4,0,4,4,0,0,0
20120302,NZ,0,13,0,28,13,0,0,0
20120302,NP,0,1,0,3,1,0,0,0
20120302,NO,0,25,0,40,24,0,0,0
20120302,NL,1,54,1,116,53,1,1,0
20120302,NC,0,2,0,2,2,0,0,0
20120302,NA,0,1,0,1,1,0,0,0
20120302,MY,1,13,1,45,13,0,0,0
20120302,MX,0,38,0,69,37,0,0,0
20120302,MV,0,1,0,2,1,0,0,0
20120302,MT,0,1,0,4,1,0,0,0
20120302,MO,0,3,0,3,3,0,0,0
20120302,MN,0,1,0,2,1,0,0,0
20120302,MK,0,0,0,3,0,0,0,0
20120302,MG,0,0,0,1,0,0,0,0
20120302,ME,0,0,0,2,0,0,0,0
20120302,MD,0,1,0,3,1,0,0,0
20120302,MA,0,0,0,10,0,0,0,0
20120302,LY,0,0,0,2,0,0,0,0
20120302,LV,2,5,2,11,5,0,0,0
20120302,LU,0,0,0,1,0,0,0,0
20120302,LT,0,2,0,8,2,0,0,0
20120302,LK,1,2,1,2,2,0,0,0
20120302,LB,0,6,0,10,6,0,0,0
20120302,KZ,1,2,1,5,2,0,0,0
20120302,KW,0,7,0,11,7,0,0,0
20120302,KR,0,34,0,85,33,0,0,0
20120302,KE,0,1,0,2,1,0,0,0
20120302,JP,0,43,0,68,41,0,0,0
20120302,JO,1,1,1,6,1,0,0,0
20120302,JM,0,0,0,1,0,0,0,0
20120302,JE,0,1,0,1,1,0,0,0
20120302,IT,3,114,3,230,108,1,1,0
20120302,IS,0,6,0,6,5,0,0,0
20120302,IR,0,1,0,1,1,0,0,0
20120302,IQ,0,0,0,3,0,0,0,0
20120302,IN,0,41,0,115,41,0,0,0
20120302,IL,3,29,3,48,29,2,2,0
20120302,IE,1,25,1,40,25,0,0,0
20120302,ID,0,19,0,43,19,0,0,0
20120302,HU,0,24,0,53,24,0,0,0
20120302,HR,1,8,1,17,8,0,0,0
20120302,HK,0,10,0,18,10,0,0,0
20120302,GU,0,1,0,1,1,0,0,0
20120302,GT,0,0,0,1,0,0,0,0
20120302,GR,1,11,1,32,11,0,0,0
20120302,GP,0,3,0,3,3,0,0,0
20120302,GH,0,0,0,1,0,0,0,0
20120302,GE,0,2,0,4,2,0,0,0
20120302,GB,8,232,8,472,224,2,2,0
20120302,FR,1,243,1,485,233,0,0,0
20120302,FO,0,1,0,1,1,0,0,0
20120302,FI,0,13,0,25,12,0,0,0
20120302,ET,0,1,0,1,1,0,0,0
20120302,ES,0,92,0,172,90,0,0,0
20120302,EG,0,7,0,15,7,0,0,0
20120302,EE,0,3,0,7,3,0,0,0
20120302,EC,0,3,0,5,3,0,0,0
20120302,DZ,1,3,1,4,2,0,0,0
20120302,DO,1,3,1,4,3,0,0,0
20120302,DM,0,0,0,1,0,0,0,0
20120302,DK,0,24,0,39,24,0,0,0
20120302,DE,2,171,2,334,170,3,3,0
20120302,CZ,0,16,0,37,16,0,0,0
20120302,CY,0,1,0,6,1,0,0,0
20120302,CR,0,2,0,9,2,0,0,0
20120302,CO,1,13,1,31,12,2,2,0
20120302,CN,0,31,0,64,31,1,1,0
20120302,CL,0,2,0,11,2,0,0,0
20120302,CH,0,31,0,59,31,0,0,0
20120302,CA,3,107,2,225,103,2,2,0
20120302,BY,0,1,0,5,1,0,0,0
20120302,BR,3,116,3,223,115,1,1,0
20120302,BO,0,1,0,2,1,0,0,0
20120302,BN,0,1,0,2,1,0,0,0
20120302,BH,0,2,0,4,2,0,0,0
20120302,BG,0,5,0,11,5,1,1,0
20120302,BE,1,26,1,56,24,0,0,0
20120302,BA,0,1,0,3,1,0,0,0
20120302,AZ,0,4,0,7,4,0,0,0
20120302,AU,2,86,2,148,79,1,1,0
20120302,AT,0,20,0,57,19,0,0,0
20120302,AR,0,14,0,34,12,0,0,0
20120302,AM,0,1,0,3,1,0,0,0
20120302,AE,0,5,0,11,4,0,0,0
20120301,unknown,0,0,0,7,0,0,0,0
20120301,ZZ,0,1,0,2,1,0,0,0
20120301,ZW,0,0,0,1,0,0,0,0
20120301,ZM,0,0,0,1,0,0,0,0
20120301,ZA,0,34,0,62,34,1,1,0
20120301,VN,0,3,0,6,3,0,0,0
20120301,VE,0,5,0,10,5,0,0,0
20120301,UZ,0,1,0,1,1,0,0,0
20120301,UY,0,2,0,3,2,0,0,0
20120301,US,30,1356,26,3127,1298,25,24,0
20120301,UA,0,11,0,35,11,0,0,0
20120301,TW,0,16,0,32,15,0,0,0
20120301,TT,1,0,1,1,0,0,0,0
20120301,TR,1,36,1,68,34,0,0,0
20120301,TN,0,2,0,4,2,0,0,0
20120301,TH,1,19,1,25,19,1,1,0
20120301,SV,0,0,0,1,0,0,0,0
20120301,SR,0,0,0,1,0,0,0,0
20120301,SK,2,14,2,27,13,0,0,0
20120301,SI,0,11,0,19,11,0,0,0
20120301,SG,0,25,0,62,24,0,0,0
20120301,SE,2,49,2,106,47,3,3,0
20120301,SA,2,21,2,53,21,0,0,0
20120301,RU,2,62,2,178,61,3,3,0
20120301,RS,1,12,1,24,12,1,1,0
20120301,RO,0,22,0,62,21,1,1,0
20120301,RE,0,3,0,5,3,0,0,0
20120301,QA,0,3,0,5,3,0,0,0
20120301,PY,0,2,0,4,2,0,0,0
20120301,PT,1,21,1,37,21,0,0,0
20120301,PR,0,6,0,9,6,0,0,0
20120301,PL,1,40,1,107,40,2,2,0
20120301,PK,0,1,0,4,1,0,0,0
20120301,PH,0,15,0,38,15,0,0,0
20120301,PF,0,0,0,1,0,0,0,0
20120301,PE,0,1,0,2,1,0,0,0
20120301,PA,1,4,1,6,4,0,0,0
20120301,OM,0,4,0,4,4,0,0,0
20120301,NZ,1,13,1,28,13,0,0,0
20120301,NP,0,1,0,3,1,0,0,0
20120301,NO,0,25,0,40,24,1,1,0
20120301,NL,3,54,3,115,53,2,2,0
20120301,NC,0,2,0,2,2,0,0,0
20120301,NA,0,1,0,1,1,0,0,0
20120301,MY,1,13,1,44,13,1,1,0
20120301,MX,1,36,1,68,35,2,2,0
20120301,MV,0,1,0,2,1,0,0,0
20120301,MT,0,1,0,4,1,0,0,0
20120301,MO,0,3,0,3,3,0,0,0
20120301,MN,0,2,0,2,2,0,0,0
20120301,MK,0,0,0,3,0,0,0,0
20120301,MG,0,0,0,1,0,0,0,0
20120301,ME,0,0,0,2,0,0,0,0
20120301,MD,1,2,1,3,2,0,0,0
20120301,MA,0,0,0,10,0,0,0,0
20120301,LY,0,0,0,2,0,0,0,0
20120301,LV,0,3,0,9,3,0,0,0
20120301,LU,0,0,0,1,0,0,0,0
20120301,LT,0,2,0,8,2,0,0,0
20120301,LK,0,1,0,1,1,0,0,0
20120301,LB,0,6,0,10,6,0,0,0
20120301,KZ,0,2,0,4,2,0,0,0
20120301,KW,0,7,0,12,7,0,0,0
20120301,KR,1,34,1,85,33,0,0,0
20120301,KE,0,1,0,2,1,0,0,0
20120301,JP,0,43,0,68,41,1,1,0
20120301,JO,0,0,0,5,0,0,0,0
20120301,JM,0,0,0,1,0,0,0,0
20120301,JE,0,1,0,1,1,0,0,0
20120301,IT,7,113,5,227,107,2,2,0
20120301,IS,2,6,2,6,5,0,0,0
20120301,IR,0,1,0,1,1,0,0,0
20120301,IQ,0,0,0,3,0,0,0,0
20120301,IN,0,42,0,115,42,1,1,0
20120301,IL,0,27,0,44,27,0,0,0
20120301,IE,0,24,0,39,24,0,0,0
20120301,ID,1,20,1,43,20,2,2,0
20120301,HU,1,25,1,53,25,0,0,0
20120301,HR,0,7,0,16,7,0,0,0
20120301,HK,0,9,0,17,9,0,0,0
20120301,GU,0,1,0,1,1,0,0,0
20120301,GT,0,0,0,1,0,0,0,0
20120301,GR,1,10,1,31,10,0,0,0
20120301,GP,0,3,0,3,3,0,0,0
20120301,GL,0,0,0,1,0,0,0,0
20120301,GH,0,0,0,1,0,0,0,0
20120301,GE,0,2,0,4,2,0,0,0
20120301,GB,3,226,2,464,218,0,0,0
20120301,FR,2,242,1,482,232,3,3,0
20120301,FO,0,1,0,1,1,0,0,0
20120301,FI,0,13,0,25,12,0,0,0
20120301,ET,0,1,0,1,1,0,0,0
20120301,ES,2,91,1,171,89,1,1,0
20120301,EG,1,8,1,16,8,0,0,0
20120301,EE,0,3,0,7,3,0,0,0
20120301,EC,0,3,0,5,3,0,0,0
20120301,DZ,0,2,0,3,1,0,0,0
20120301,DO,0,2,0,3,2,0,0,0
20120301,DM,0,0,0,1,0,0,0,0
20120301,DK,0,24,0,38,24,1,1,0
20120301,DE,4,172,4,331,171,1,1,0
20120301,CZ,0,16,0,37,16,1,1,0
20120301,CY,1,1,1,6,1,0,0,0
20120301,CR,0,2,0,9,2,1,1,0
20120301,CO,1,14,1,30,13,0,0,0
20120301,CN,2,32,2,64,32,2,2,0
20120301,CL,1,2,1,11,2,0,0,0
20120301,CH,2,32,1,59,31,0,0,0
20120301,CA,4,106,4,223,103,1,1,0
20120301,BY,0,1,0,5,1,0,0,0
20120301,BR,5,113,5,219,112,2,2,0
20120301,BO,0,1,0,2,1,0,0,0
20120301,BN,0,1,0,2,1,0,0,0
20120301,BH,0,2,0,4,2,0,0,0
20120301,BG,0,6,0,11,6,0,0,0
20120301,BE,1,27,0,56,26,1,1,0
20120301,BA,0,1,0,3,1,0,0,0
20120301,AZ,0,4,0,7,4,0,0,0
20120301,AU,3,85,2,145,78,0,0,0
20120301,AT,0,20,0,57,19,0,0,0
20120301,AR,2,14,1,35,12,0,0,0
20120301,AM,1,1,1,3,1,0,0,0
20120301,AE,0,5,0,11,4,0,0,0
20120229,unknown,0,0,0,7,0,0,0,0
20120229,ZZ,1,1,1,3,1,0,0,0
20120229,ZW,0,0,0,1,0,0,0,0
20120229,ZM,0,0,0,1,0,0,0,0
20120229,ZA,0,35,0,62,35,1,1,0
20120229,VN,0,3,0,6,3,0,0,0
20120229,VE,1,5,1,10,5,0,0,0
20120229,UZ,0,1,0,1,1,0,0,0
20120229,UY,1,2,1,3,2,0,0,0
20120229,US,61,1353,60,3103,1297,28,27,0
20120229,UA,0,11,0,35,11,0,0,0
20120229,TW,1,16,1,32,15,1,1,0
20120229,TT,1,0,1,1,0,0,0,0
20120229,TR,0,35,0,67,33,0,0,0
20120229,TN,0,2,0,4,2,0,0,0
20120229,TH,0,19,0,24,19,0,0,0
20120229,SV,0,0,0,1,0,0,0,0
20120229,SR,0,0,0,1,0,0,0,0
20120229,SK,0,12,0,25,11,0,0,0
20120229,SI,0,11,0,19,11,0,0,0
20120229,SG,3,25,3,62,24,1,1,0
20120229,SE,3,50,2,104,48,1,0,0
20120229,SA,2,20,2,50,20,1,1,0
20120229,RU,1,65,1,176,64,1,1,0
20120229,RS,0,12,0,23,12,0,0,0
20120229,RO,1,22,1,62,21,1,1,0
20120229,RE,0,3,0,5,3,0,0,0
20120229,QA,0,3,0,5,3,0,0,0
20120229,PY,0,2,0,4,2,0,0,0
20120229,PT,1,19,1,35,19,0,0,0
20120229,PR,0,6,0,9,6,0,0,0
20120229,PL,2,40,2,106,40,1,1,0
20120229,PK,0,1,0,4,1,0,0,0
20120229,PH,0,15,0,38,15,0,0,0
20120229,PF,0,0,0,1,0,0,0,0
20120229,PE,1,1,1,2,1,0,0,0
20120229,PA,0,3,0,5,3,0,0,0
20120229,OM,0,4,0,4,4,0,0,0
20120229,NZ,0,12,0,27,12,0,0,0
20120229,NP,0,1,0,3,1,0,0,0
20120229,NO,0,26,0,40,25,0,0,0
20120229,NL,0,53,0,112,52,1,1,0
20120229,NC,0,2,0,2,2,0,0,0
20120229,NA,0,1,0,1,1,0,0,0
20120229,MY,0,13,0,43,13,0,0,0
20120229,MX,2,36,2,67,35,3,3,0
20120229,MV,0,1,0,2,1,0,0,0
20120229,MT,0,1,0,4,1,0,0,0
20120229,MO,0,3,0,3,3,0,0,0
20120229,MN,0,2,0,2,2,0,0,0
20120229,MK,0,0,0,3,0,0,0,0
20120229,MG,0,0,0,1,0,0,0,0
20120229,ME,0,0,0,2,0,0,0,0
20120229,MD,0,1,0,2,1,0,0,0
20120229,MA,0,0,0,10,0,0,0,0
20120229,LY,0,0,0,2,0,0,0,0
20120229,LV,0,3,0,9,3,0,0,0
20120229,LU,0,0,0,1,0,0,0,0
20120229,LT,0,2,0,8,2,0,0,0
20120229,LK,0,1,0,1,1,0,0,0
20120229,LB,0,6,0,10,6,0,0,0
20120229,KZ,0,2,0,4,2,0,0,0
20120229,KW,0,7,0,11,7,0,0,0
20120229,KR,0,33,0,84,32,0,0,0
20120229,KE,0,0,0,1,0,0,0,0
20120229,JP,0,44,0,68,42,1,1,0
20120229,JO,0,0,0,5,0,0,0,0
20120229,JM,0,0,0,1,0,0,0,0
20120229,JE,0,1,0,1,1,0,0,0
20120229,IT,3,108,2,222,104,3,3,0
20120229,IS,0,4,0,4,3,0,0,0
20120229,IR,0,1,0,1,1,0,0,0
20120229,IQ,0,0,0,3,0,0,0,0
20120229,IN,3,45,3,115,45,1,1,0
20120229,IL,1,27,1,44,27,0,0,0
20120229,IE,1,24,1,39,24,0,0,0
20120229,ID,0,20,0,41,20,0,0,0
20120229,HU,0,24,0,52,24,0,0,0
20120229,HR,0,7,0,16,7,0,0,0
20120229,HK,0,9,0,16,9,0,0,0
20120229,GU,0,1,0,1,1,0,0,0
20120229,GT,0,0,0,1,0,0,0,0
20120229,GR,0,9,0,30,9,0,0,0
20120229,GP,0,3,0,3,3,0,0,0
20120229,GL,0,0,0,1,0,0,0,0
20120229,GH,0,0,0,1,0,0,0,0
20120229,GE,0,2,0,4,2,0,0,0
20120229,GB,8,224,7,464,217,6,6,0
20120229,FR,1,245,1,481,234,1,1,0
20120229,FO,0,1,0,1,1,0,0,0
20120229,FI,1,13,1,25,12,0,0,0
20120229,ET,0,1,0,1,1,0,0,0
20120229,ES,3,91,3,170,89,1,1,0
20120229,EG,0,7,0,15,7,0,0,0
20120229,EE,0,3,0,7,3,0,0,0
20120229,EC,0,3,0,5,3,0,0,0
20120229,DZ,0,2,0,3,1,0,0,0
20120229,DO,1,2,1,3,2,1,1,0
20120229,DM,0,0,0,1,0,0,0,0
20120229,DK,1,25,1,38,25,0,0,0
20120229,DE,8,170,8,327,169,1,1,0
20120229,CZ,0,17,0,37,17,1,1,0
20120229,CY,0,0,0,5,0,0,0,0
20120229,CR,0,3,0,9,3,0,0,0
20120229,CO,1,14,1,29,13,1,1,0
20120229,CN,2,31,1,62,31,3,3,0
20120229,CL,0,0,0,9,0,0,0,0
20120229,CH,0,30,0,58,29,1,1,0
20120229,CA,2,103,2,219,100,2,1,0
20120229,BY,0,1,0,5,1,0,0,0
20120229,BR,3,111,3,215,109,2,2,0
20120229,BO,0,1,0,2,1,0,0,0
20120229,BN,0,1,0,2,1,0,0,0
20120229,BH,0,2,0,4,2,0,0,0
20120229,BG,0,6,0,11,6,0,0,0
20120229,BE,3,27,3,56,26,0,0,0
20120229,BA,0,1,0,3,1,0,0,0
20120229,AZ,0,4,0,7,4,0,0,0
20120229,AU,2,83,2,143,76,0,0,1
20120229,AT,2,20,1,57,19,0,0,0
20120229,AR,0,12,0,34,10,1,1,0
20120229,AM,0,0,0,2,0,0,0,0
20120229,AE,0,5,0,11,4,0,0,0
20120228,unknown,0,0,0,7,0,0,0,0
20120228,ZZ,0,0,0,2,0,0,0,0
20120228,ZW,0,0,0,1,0,0,0,0
20120228,ZM,0,0,0,1,0,0,0,0
20120228,ZA,0,36,0,62,36,0,0,0
20120228,VN,0,3,0,6,3,0,0,0
20120228,VE,0,4,0,9,4,0,0,0
20120228,UZ,0,1,0,1,1,0,0,0
20120228,UY,0,1,0,2,1,0,0,0
20120228,US,40,1325,39,3042,1272,25,23,0
20120228,UA,1,11,1,35,11,1,1,0
20120228,TW,0,16,0,31,15,0,0,0
20120228,TT,1,0,1,1,0,0,0,0
20120228,TR,1,35,1,67,33,0,0,0
20120228,TN,0,2,0,4,2,0,0,0
20120228,TH,0,20,0,25,20,0,0,0
20120228,SV,0,0,0,1,0,0,0,0
20120228,SR,0,0,0,1,0,0,0,0
20120228,SK,1,13,1,25,12,0,0,0
20120228,SI,0,11,0,19,11,0,0,0
20120228,SG,1,23,1,59,22,0,0,0
20120228,SE,2,47,2,102,45,1,1,0
20120228,SA,1,20,1,49,20,1,1,0
20120228,RU,5,66,5,175,65,3,3,0
20120228,RS,1,12,1,23,12,0,0,0
20120228,RO,2,22,2,61,21,0,0,0
20120228,RE,0,3,0,5,3,0,0,0
20120228,QA,0,3,0,5,3,0,0,0
20120228,PY,0,2,0,4,2,0,0,0
20120228,PT,1,17,1,34,17,0,0,0
20120228,PR,1,6,1,9,6,0,0,0
20120228,PL,2,39,2,104,39,3,3,0
20120228,PK,0,1,0,4,1,0,0,0
20120228,PH,0,15,0,38,15,0,0,0
20120228,PF,0,0,0,1,0,0,0,0
20120228,PE,0,0,0,1,0,0,0,0
20120228,PA,0,3,0,5,3,0,0,0
20120228,OM,0,4,0,4,4,0,0,0
20120228,NZ,0,12,0,27,12,0,0,0
20120228,NP,0,1,0,3,1,0,0,0
20120228,NO,0,28,0,41,26,0,0,0
20120228,NL,0,54,0,112,53,0,0,0
20120228,NC,0,2,0,2,2,0,0,0
20120228,NA,0,1,0,1,1,0,0,0
20120228,MY,2,13,2,43,13,0,0,0
20120228,MX,1,36,1,65,35,1,1,0
20120228,MV,0,1,0,2,1,0,0,0
20120228,MT,0,1,0,4,1,0,0,0
20120228,MO,0,3,0,3,3,0,0,0
20120228,MN,0,2,0,2,2,0,0,0
20120228,MK,0,0,0,3,0,0,0,0
20120228,MG,0,0,0,1,0,0,0,0
20120228,ME,0,0,0,2,0,0,0,0
20120228,MD,0,1,0,2,1,0,0,0
20120228,MC,0,0,0,1,0,0,0,0
20120228,MA,0,0,0,10,0,0,0,0
20120228,LY,0,0,0,2,0,0,0,0
20120228,LV,0,3,0,9,3,0,0,0
20120228,LU,0,0,0,1,0,0,0,0
20120228,LT,0,2,0,8,2,0,0,0
20120228,LK,0,1,0,1,1,0,0,0
20120228,LB,0,6,0,10,6,0,0,0
20120228,KZ,0,2,0,4,2,0,0,0
20120228,KW,0,7,0,11,7,0,0,0
20120228,KR,2,33,2,84,32,1,1,0
20120228,KE,0,0,0,1,0,0,0,0
20120228,JP,1,45,1,68,43,1,1,1
20120228,JO,0,0,0,5,0,0,0,0
20120228,JM,0,0,0,1,0,0,0,0
20120228,JE,0,1,0,1,1,0,0,0
20120228,IT,8,110,8,220,106,4,4,0
20120228,IS,0,4,0,4,3,0,0,0
20120228,IR,0,1,0,1,1,0,0,0
20120228,IQ,0,0,0,3,0,0,0,0
20120228,IN,0,43,0,112,43,0,0,0
20120228,IL,0,26,0,43,26,0,0,0
20120228,IE,3,23,3,38,23,0,0,0
20120228,ID,1,20,1,41,20,1,1,0
20120228,HU,1,24,1,52,24,1,1,0
20120228,HR,0,7,0,16,7,0,0,0
20120228,HK,0,9,0,15,9,0,0,0
20120228,GU,0,1,0,1,1,0,0,0
20120228,GT,0,0,0,1,0,0,0,0
20120228,GR,0,10,0,30,10,0,0,0
20120228,GP,0,3,0,3,3,0,0,0
20120228,GL,0,0,0,1,0,0,0,0
20120228,GH,0,0,0,1,0,0,0,0
20120228,GE,0,2,0,4,2,0,0,0
20120228,GB,7,226,7,458,219,1,1,0
20120228,FR,11,247,10,479,236,3,3,0
20120228,FO,0,1,0,1,1,0,0,0
20120228,FI,0,12,0,24,11,0,0,0
20120228,ET,0,1,0,1,1,0,0,0
20120228,ES,0,90,0,167,88,1,1,0
20120228,EG,0,7,0,15,7,0,0,0
20120228,EE,0,3,0,7,3,0,0,0
20120228,EC,0,3,0,5,3,0,0,0
20120228,DZ,0,2,0,3,1,0,0,0
20120228,DO,0,2,0,2,2,0,0,0
20120228,DM,0,0,0,1,0,0,0,0
20120228,DK,2,24,2,37,24,1,1,0
20120228,DE,13,163,13,319,162,2,2,0
20120228,CZ,0,18,0,37,18,0,0,0
20120228,CY,0,0,0,5,0,1,1,0
20120228,CR,0,3,0,9,3,0,0,0
20120228,CO,0,14,0,28,14,1,1,0
20120228,CN,1,30,1,59,30,0,0,0
20120228,CL,0,0,0,9,0,0,0,0
20120228,CH,0,30,0,57,29,0,0,0
20120228,CA,2,104,2,217,100,1,1,0
20120228,BY,0,1,0,5,1,0,0,0
20120228,BR,3,110,3,212,108,2,2,0
20120228,BO,0,1,0,2,1,0,0,0
20120228,BN,0,1,0,2,1,0,0,0
20120228,BH,0,2,0,4,2,0,0,0
20120228,BG,0,6,0,11,6,0,0,0
20120228,BE,4,25,4,54,24,1,1,0
20120228,BA,0,1,0,3,1,0,0,0
20120228,AZ,0,4,0,7,4,0,0,0
20120228,AU,0,81,0,142,74,0,0,1
20120228,AT,0,19,0,56,19,0,0,0
20120228,AR,0,13,0,34,11,0,0,0
20120228,AM,0,0,0,2,0,0,0,0
20120228,AE,0,5,0,11,4,0,0,0
20120227,unknown,0,0,0,6,0,0,0,0
20120227,ZZ,0,0,0,1,0,0,0,0
20120227,ZW,0,0,0,1,0,0,0,0
20120227,ZM,0,0,0,1,0,0,0,0
20120227,ZA,1,36,1,62,36,0,0,0
