# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,language,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120227,zh_CN,0,13,0,29,13,1,1,0
20120227,vi_VN,0,0,0,3,0,0,0,0
20120227,unknown,0,0,0,6,0,0,0,0
20120227,uk_UA,0,0,0,3,0,0,0,0
20120227,tr_TR,0,23,0,52,21,0,0,0
20120227,th_TH,0,11,0,16,11,0,0,0
20120227,sv_SE,1,36,1,74,34,1,1,0
20120227,sv_GB,0,1,0,1,1,0,0,0
20120227,sr_RS,0,3,0,3,3,0,0,0
20120227,sr_CS,0,0,0,2,0,0,0,0
20120227,sl_SL,0,0,0,1,0,0,0,0
20120227,sl_SI,0,6,0,12,6,0,0,0
20120227,sk_SK,0,9,0,17,9,0,0,0
20120227,sk,0,0,0,1,0,0,0,0
20120227,ru_UA,0,1,0,6,1,0,0,0
20120227,ru_SK,0,1,0,1,1,0,0,0
20120227,ru_RU,2,81,2,209,81,1,1,0
20120227,ru_CZ,0,1,0,1,1,0,0,0
20120227,ru,0,1,0,1,1,0,0,0
20120227,ro_RO,0,6,0,22,6,0,0,0
20120227,pt_PT,3,16,3,36,16,2,2,0
20120227,pt_BR,2,103,2,195,100,3,3,0
20120227,pl_PL,0,38,0,99,38,1,1,0
20120227,pl_GB,0,1,0,1,1,0,0,0
20120227,no_NO,0,4,0,6,4,0,0,0
20120227,nl_NL,3,40,3,80,40,0,0,0
20120227,nl_FR,0,0,0,2,0,0,0,0
20120227,nl_BE,0,4,0,9,4,0,0,0
20120227,nl,0,0,0,1,0,0,0,0
20120227,nb_NO,0,21,0,29,19,0,0,0
20120227,mk_MK,0,0,0,1,0,0,0,0
20120227,md_US,0,2,0,12,2,0,0,0
20120227,lv_LV,0,1,0,5,1,0,0,0
20120227,lt_LT,0,1,0,5,1,0,0,0
20120227,ko_KR,2,30,2,77,29,1,1,0
20120227,ko,0,0,0,1,0,0,0,0
20120227,ja_JP,1,42,1,62,40,1,1,0
20120227,ja,0,0,0,1,0,0,0,0
20120227,iw_IL,0,5,0,7,5,0,0,0
20120227,it_IT,8,101,8,208,97,2,2,0
20120227,it_CH,0,1,0,1,1,0,0,0
20120227,is_IS,0,1,0,1,1,0,0,0
20120227,in_ID,1,3,1,9,3,0,0,0
20120227,id_ID,0,2,0,2,2,0,0,0
20120227,hu_HU,2,20,2,48,20,1,1,0
20120227,hr_HR,1,2,1,8,2,1,1,0
20120227,he_IL,0,9,0,13,9,0,0,0
20120227,hd_US,0,0,0,2,0,0,0,0
20120227,fr_NL,0,1,0,1,1,0,0,0
20120227,fr_LU,0,0,0,1,0,0,0,0
20120227,fr_IT,0,1,0,1,1,0,0,0
20120227,fr_FR,8,256,6,511,246,3,3,0
20120227,fr_CH,2,13,1,19,11,0,0,0
20120227,fr_CA,0,4,0,9,4,0,0,0
20120227,fr_BE,0,3,0,8,2,0,0,0
20120227,fi_FI,0,9,0,21,9,0,0,0
20120227,et_EE,0,1,0,3,1,0,0,0
20120227,es_VE,0,0,0,1,0,0,0,0
20120227,es_US,1,34,1,76,33,2,2,0
20120227,es_MX,1,11,1,22,11,0,0,0
20120227,es_GT,0,0,0,1,0,0,0,0
20120227,es_ES,3,110,3,204,107,1,1,0
20120227,es_CR,0,0,0,3,0,0,0,0
20120227,es_CO,0,3,0,4,3,0,0,0
20120227,es_CL,0,0,0,3,0,0,0,0
20120227,es_BO,0,0,0,1,0,0,0,0
20120227,es_AR,0,1,0,6,1,0,0,0
20120227,en_ZA,0,10,0,17,10,0,0,0
20120227,en_US,56,1565,53,3493,1503,26,25,0
20120227,en_TW,0,0,0,1,0,0,0,0
20120227,en_TR,0,1,0,1,1,0,0,0
20120227,en_TH,0,0,0,1,0,0,0,0
20120227,en_SK,0,1,0,1,1,0,0,0
20120227,en_SG,0,10,0,22,9,0,0,0
20120227,en_SE,0,1,0,1,1,0,0,0
20120227,en_RU,0,1,0,1,1,0,0,0
20120227,en_RO,0,2,0,3,2,0,0,0
20120227,en_PH,0,5,0,17,5,0,0,0
20120227,en_NZ,0,7,0,15,7,1,1,0
20120227,en_NO,0,1,0,1,1,0,0,0
20120227,en_NL,0,4,0,5,4,0,0,0
20120227,en_MY,0,1,0,2,1,0,0,0
20120227,en_LU,0,1,0,2,1,0,0,0
20120227,en_LT,0,1,0,2,1,0,0,0
20120227,en_KW,0,0,0,1,0,0,0,0
20120227,en_JM,0,0,0,1,0,0,0,0
20120227,en_IT,0,0,0,1,0,0,0,0
20120227,en_IN,0,12,0,31,12,0,0,0
20120227,en_IE,0,14,0,22,14,0,0,0
20120227,en_ID,0,0,0,2,0,0,0,0
20120227,en_HR,0,1,0,1,1,0,0,0
20120227,en_HK,0,4,0,4,3,0,0,0
20120227,en_GR,0,0,0,2,0,0,0,0
20120227,en_GB,5,381,5,777,368,3,3,0
20120227,en_FR,0,1,0,1,1,0,0,0
20120227,en_ES,0,0,0,3,0,0,0,0
20120227,en_EG,0,0,0,1,0,0,0,0
20120227,en_DE,0,1,0,2,1,0,0,0
20120227,en_CZ,0,0,0,1,0,0,0,0
20120227,en_CS,1,1,1,2,1,0,0,0
20120227,en_CH,0,2,0,2,2,0,0,0
20120227,en_CA,1,59,1,135,57,0,0,0
20120227,en_AU,1,54,1,103,50,0,0,0
20120227,en_AM,1,1,1,1,1,0,0,0
20120227,en_AE,0,1,0,1,1,0,0,0
20120227,en,0,1,0,5,1,0,0,0
20120227,el_GR,0,9,0,24,9,0,0,0
20120227,de_DE,4,158,4,310,158,4,4,0
20120227,de_CH,1,9,1,21,9,0,0,0
20120227,de_AT,0,10,0,30,10,0,0,0
20120227,da_DK,1,20,1,34,20,1,1,0
20120227,cs_CZ,0,17,0,35,17,0,0,0
20120227,ca_ES,0,1,0,1,1,0,0,0
20120227,bg_BG,0,3,0,5,3,0,0,0
20120227,ar_SA,0,1,0,1,1,0,0,0
20120227,ar_EG,0,0,0,2,0,0,0,0
20120227,ar_AE,1,16,1,41,15,0,0,0
20120226,zh_TW,1,18,1,34,18,0,0,0
20120226,zh_HK,0,5,0,10,5,0,0,0
20120226,zh_CN,0,14,0,29,14,0,0,0
20120226,vi_VN,0,0,0,3,0,0,0,0
20120226,unknown,0,0,0,5,0,0,0,0
20120226,uk_UA,0,0,0,2,0,0,0,0
20120226,tr_TR,1,24,1,52,22,0,0,0
20120226,th_TH,1,11,1,16,11,0,0,0
20120226,sv_SE,1,36,1,73,34,1,1,0
20120226,sv_GB,0,1,0,1,1,0,0,0
20120226,sr_RS,0,3,0,3,3,0,0,0
20120226,sr_CS,0,0,0,2,0,0,0,0
20120226,sl_SL,0,0,0,1,0,0,0,0
20120226,sl_SI,0,6,0,12,6,0,0,0
20120226,sk_SK,0,9,0,17,9,0,0,0
20120226,sk,0,0,0,1,0,0,0,0
20120226,ru_UA,0,0,0,5,0,0,0,0
20120226,ru_SK,0,1,0,1,1,0,0,0
20120226,ru_RU,3,78,3,208,78,2,2,0
20120226,ru_LT,0,1,0,1,1,0,0,0
20120226,ru_CZ,0,1,0,1,1,0,0,0
20120226,ru,0,1,0,1,1,0,0,0
20120226,ro_RO,0,6,0,22,6,2,2,0
20120226,pt_PT,1,16,1,34,16,0,0,0
20120226,pt_BR,1,104,1,193,101,1,1,0
20120226,pl_PL,6,38,6,97,38,4,4,0
20120226,pl_GB,0,1,0,1,1,0,0,0
20120226,no_NO,0,4,0,6,4,0,0,0
20120226,nl_NL,2,38,2,77,38,2,2,0
20120226,nl_FR,0,0,0,2,0,0,0,0
20120226,nl_BE,0,4,0,9,4,0,0,0
20120226,nl,0,0,0,1,0,0,0,0
20120226,nb_NO,0,21,0,29,19,0,0,0
20120226,mk_MK,0,0,0,1,0,0,0,0
20120226,md_US,0,2,0,12,2,0,0,0
20120226,lv_LV,0,1,0,5,1,0,0,0
20120226,lt_LT,0,1,0,5,1,0,0,0
20120226,ko_KR,4,28,4,74,27,2,2,0
20120226,ko,0,0,0,1,0,0,0,0
20120226,ja_JP,3,42,3,61,40,2,2,0
20120226,ja,0,1,0,1,1,0,0,0
20120226,iw_IL,0,5,0,7,5,0,0,0
20120226,it_IT,4,95,4,200,91,2,2,0
20120226,it_CH,1,1,1,1,1,0,0,0
20120226,is_IS,0,1,0,1,1,0,0,0
20120226,in_ID,0,3,0,8,3,0,0,0
20120226,id_ID,0,2,0,2,2,0,0,0
20120226,hu_HU,1,20,1,46,20,1,1,0
20120226,hr_HR,0,2,0,7,2,0,0,0
20120226,he_IL,0,9,0,13,9,0,0,0
20120226,hd_US,0,0,0,2,0,0,0,0
20120226,fr_NL,0,1,0,1,1,0,0,0
20120226,fr_LU,0,0,0,1,0,0,0,0
20120226,fr_IT,0,1,0,1,1,0,0,0
20120226,fr_FR,13,252,13,507,241,3,2,0
20120226,fr_CH,1,12,1,18,11,0,0,0
20120226,fr_CA,0,4,0,9,4,0,0,0
20120226,fr_BE,0,3,0,8,2,0,0,0
20120226,fi_FI,0,9,0,21,9,0,0,0
20120226,et_EE,0,1,0,3,1,0,0,0
20120226,es_VE,1,0,1,1,0,1,1,0
20120226,es_US,3,35,3,74,34,1,1,0
20120226,es_MX,0,10,0,21,10,0,0,0
20120226,es_GT,0,0,0,1,0,0,0,0
20120226,es_ES,3,108,2,201,105,1,1,0
20120226,es_CR,1,0,1,3,0,1,1,0
20120226,es_CO,0,3,0,4,3,0,0,0
20120226,es_CL,0,0,0,3,0,0,0,0
20120226,es_BO,0,0,0,1,0,0,0,0
20120226,es_AR,0,1,0,6,1,0,0,0
20120226,en_ZA,1,10,1,17,10,0,0,0
20120226,en_US,40,1548,38,3447,1489,32,32,0
20120226,en_TW,0,0,0,1,0,0,0,0
20120226,en_TR,0,1,0,1,1,0,0,0
20120226,en_TH,0,0,0,1,0,0,0,0
20120226,en_SK,0,1,0,1,1,0,0,0
20120226,en_SG,1,10,1,22,9,0,0,0
20120226,en_SE,0,1,0,1,1,0,0,0
20120226,en_RU,0,1,0,1,1,0,0,0
20120226,en_RO,1,2,1,3,2,0,0,0
20120226,en_PH,0,5,0,17,5,0,0,0
20120226,en_NZ,0,8,0,15,8,0,0,0
20120226,en_NO,0,1,0,1,1,0,0,0
20120226,en_NL,1,2,1,4,2,0,0,0
20120226,en_MY,0,1,0,2,1,0,0,0
20120226,en_LU,0,1,0,2,1,0,0,0
20120226,en_LT,0,1,0,2,1,0,0,0
20120226,en_KW,0,0,0,1,0,0,0,0
20120226,en_JM,0,0,0,1,0,0,0,0
20120226,en_IT,0,0,0,1,0,0,0,0
20120226,en_IN,0,12,0,31,12,0,0,0
20120226,en_IE,0,14,0,22,14,0,0,0
20120226,en_ID,0,0,0,2,0,0,0,0
20120226,en_HR,1,1,1,1,1,0,0,0
20120226,en_HK,0,4,0,4,3,0,0,0
20120226,en_GR,0,0,0,2,0,0,0,0
20120226,en_GB,11,381,11,774,368,7,7,0
20120226,en_FR,0,1,0,1,1,0,0,0
20120226,en_ES,0,0,0,3,0,0,0,0
20120226,en_EG,0,0,0,1,0,0,0,0
20120226,en_DE,0,1,0,2,1,0,0,0
20120226,en_CZ,0,0,0,1,0,0,0,0
20120226,en_CS,0,0,0,1,0,0,0,0
20120226,en_CH,0,2,0,2,2,0,0,0
20120226,en_CA,1,58,1,134,56,1,1,0
20120226,en_AU,1,53,1,102,49,0,0,1
20120226,en_AE,0,1,0,1,1,0,0,0
20120226,en,0,1,0,5,1,0,0,0
20120226,el_GR,0,9,0,24,9,0,0,0
20120226,de_DE,5,157,5,305,157,3,3,0
20120226,de_CH,0,8,0,20,8,0,0,0
20120226,de_AT,0,10,0,30,10,0,0,0
20120226,da_DK,0,20,0,33,20,0,0,0
20120226,cs_CZ,0,17,0,35,17,0,0,0
20120226,ca_ES,0,1,0,1,1,0,0,0
20120226,bg_BG,0,3,0,5,3,0,0,0
20120226,ar_SA,0,1,0,1,1,0,0,0
20120226,ar_EG,0,0,0,2,0,0,0,0
20120226,ar_AE,1,16,1,40,15,0,0,0
20120225,zh_TW,0,17,0,33,17,0,0,0
20120225,zh_HK,0,5,0,10,5,0,0,0
20120225,zh_CN,0,14,0,29,14,0,0,0
20120225,vi_VN,1,0,1,3,0,1,1,0
20120225,unknown,0,0,0,5,0,0,0,0
20120225,uk_UA,0,0,0,2,0,0,0,0
20120225,tr_TR,1,23,1,51,21,0,0,0
20120225,th_TH,0,10,0,15,10,0,0,0
20120225,sv_SE,4,37,4,72,35,2,2,0
20120225,sv_GB,0,1,0,1,1,0,0,0
20120225,sr_RS,0,3,0,3,3,0,0,0
20120225,sr_CS,0,0,0,2,0,0,0,0
20120225,sl_SL,0,0,0,1,0,0,0,0
20120225,sl_SI,0,6,0,12,6,0,0,0
20120225,sk_SK,1,8,1,16,8,0,0,0
20120225,sk,0,0,0,1,0,0,0,0
20120225,ru_UA,0,0,0,5,0,0,0,0
20120225,ru_SK,0,1,0,1,1,0,0,0
20120225,ru_RU,3,78,3,204,78,1,1,0
20120225,ru_LT,1,1,1,1,1,0,0,0
20120225,ru_CZ,1,1,1,1,1,0,0,0
20120225,ru,0,1,0,1,1,0,0,0
20120225,ro_RO,0,7,0,22,7,0,0,0
20120225,pt_PT,0,15,0,33,15,0,0,0
20120225,pt_BR,3,105,2,192,102,4,4,0
20120225,pl_PL,3,36,3,91,36,1,1,0
20120225,pl_GB,0,1,0,1,1,0,0,0
20120225,no_NO,0,4,0,6,4,0,0,0
20120225,nl_NL,1,38,1,75,38,0,0,0
20120225,nl_FR,0,0,0,2,0,0,0,0
20120225,nl_BE,0,4,0,9,4,0,0,0
20120225,nl,0,0,0,1,0,0,0,0
20120225,nb_NO,2,21,2,29,19,0,0,0
20120225,mk_MK,0,0,0,1,0,0,0,0
20120225,md_US,1,2,1,12,2,0,0,0
20120225,lv_LV,0,1,0,5,1,0,0,0
20120225,lt_LT,0,1,0,5,1,1,1,0
20120225,ko_KR,1,26,1,70,25,1,1,0
20120225,ko,0,0,0,1,0,0,0,0
20120225,ja_JP,0,41,0,58,39,0,0,0
20120225,ja,0,1,0,1,1,0,0,0
20120225,iw_IL,0,5,0,7,5,0,0,0
20120225,it_IT,4,94,4,196,90,2,2,0
20120225,is_IS,0,1,0,1,1,0,0,0
20120225,in_ID,0,3,0,8,3,0,0,0
20120225,id_ID,0,2,0,2,2,0,0,0
20120225,hu_HU,0,20,0,45,20,1,1,0
20120225,hr_HR,0,2,0,7,2,0,0,0
20120225,he_IL,0,9,0,13,9,0,0,0
20120225,hd_US,0,0,0,2,0,0,0,0
20120225,fr_NL,0,1,0,1,1,0,0,0
20120225,fr_LU,0,0,0,1,0,0,0,0
20120225,fr_IT,0,1,0,1,1,0,0,0
20120225,fr_FR,6,242,6,494,231,2,2,0
20120225,fr_CH,1,11,1,17,10,0,0,0
20120225,fr_CA,0,3,0,8,3,0,0,0
20120225,fr_BE,0,3,0,8,2,0,0,0
20120225,fi_FI,0,9,0,21,9,0,0,0
20120225,et_EE,0,1,0,3,1,0,0,0
20120225,es_US,1,33,1,71,32,3,3,0
20120225,es_MX,2,10,2,20,10,0,0,0
20120225,es_GT,0,0,0,1,0,0,0,0
20120225,es_ES,5,106,5,199,103,3,3,0
20120225,es_CR,0,0,0,2,0,0,0,0
20120225,es_CO,0,3,0,4,3,0,0,0
20120225,es_CL,0,0,0,3,0,0,0,0
20120225,es_BO,0,0,0,1,0,0,0,0
20120225,es_AR,0,2,0,6,1,0,0,0
20120225,en_ZA,0,9,0,16,9,0,0,0
20120225,en_US,52,1542,46,3411,1486,22,22,1
20120225,en_TW,0,0,0,1,0,0,0,0
20120225,en_TR,0,1,0,1,1,0,0,0
20120225,en_TH,0,0,0,1,0,0,0,0
20120225,en_SK,0,1,0,1,1,0,0,0
20120225,en_SG,1,9,1,22,8,0,0,0
20120225,en_SE,0,1,0,1,1,0,0,0
20120225,en_RU,0,1,0,1,1,0,0,0
20120225,en_RO,0,1,0,2,1,0,0,0
20120225,en_PH,1,5,1,17,5,0,0,0
20120225,en_NZ,0,7,0,14,7,0,0,0
20120225,en_NO,0,1,0,1,1,0,0,0
20120225,en_NL,0,1,0,3,1,0,0,0
20120225,en_MY,0,1,0,2,1,0,0,0
20120225,en_LU,0,1,0,2,1,0,0,0
20120225,en_LT,0,1,0,2,1,0,0,0
20120225,en_KW,0,0,0,1,0,0,0,0
20120225,en_JM,0,0,0,1,0,0,0,0
20120225,en_IT,0,0,0,1,0,0,0,0
20120225,en_IN,1,12,1,31,12,1,1,0
20120225,en_IE,0,14,0,22,14,0,0,0
20120225,en_ID,0,0,0,2,0,0,0,0
20120225,en_HK,0,4,0,4,3,0,0,0
20120225,en_GR,0,0,0,2,0,0,0,0
20120225,en_GB,13,379,12,765,366,5,4,0
20120225,en_FR,0,1,0,1,1,0,0,0
20120225,en_ES,0,0,0,3,0,0,0,0
20120225,en_EG,0,0,0,1,0,0,0,0
20120225,en_DE,0,1,0,2,1,0,0,0
20120225,en_CZ,0,0,0,1,0,0,0,0
20120225,en_CS,0,0,0,1,0,0,0,0
20120225,en_CH,0,2,0,2,2,0,0,0
20120225,en_CA,3,58,3,133,56,0,0,0
20120225,en_AU,0,52,0,101,48,1,1,0
20120225,en_AE,0,1,0,1,1,0,0,0
20120225,en,0,1,0,5,1,0,0,0
20120225,el_GR,1,9,1,24,9,1,1,0
20120225,de_DE,6,156,6,300,156,5,5,0
20120225,de_CH,1,8,0,20,8,0,0,0
20120225,de_AT,0,10,0,30,10,0,0,0
20120225,da_DK,0,20,0,33,20,0,0,0
20120225,cs_CZ,0,17,0,35,17,0,0,0
20120225,ca_ES,0,1,0,1,1,0,0,0
20120225,bg_BG,0,3,0,5,3,0,0,0
20120225,ar_SA,0,1,0,1,1,0,0,0
20120225,ar_EG,0,0,0,2,0,0,0,0
20120225,ar_AE,0,15,0,39,14,0,0,0
20120224,zh_TW,0,17,0,33,17,0,0,0
20120224,zh_HK,0,5,0,10,5,1,1,0
20120224,zh_CN,0,15,0,29,15,0,0,0
20120224,vi_VN,0,0,0,2,0,0,0,0
20120224,unknown,0,0,0,5,0,0,0,0
20120224,uk_UA,0,0,0,2,0,1,1,0
20120224,tr_TR,1,22,1,49,20,0,0,0
20120224,th_TH,0,11,0,16,11,0,0,0
20120224,sv_SE,1,34,1,68,32,2,2,0
20120224,sv_GB,0,1,0,1,1,0,0,0
20120224,sr_RS,1,3,1,3,3,0,0,0
20120224,sr_CS,0,0,0,2,0,0,0,0
20120224,sl_SL,0,0,0,1,0,0,0,0
20120224,sl_SI,0,6,0,12,6,0,0,0
20120224,sk_SK,1,7,1,15,7,0,0,0
20120224,sk,0,0,0,1,0,0,0,0
20120224,ru_UA,0,0,0,5,0,1,1,0
20120224,ru_SK,0,1,0,1,1,0,0,0
20120224,ru_RU,4,77,4,201,77,1,1,0
20120224,ru,0,1,0,1,1,0,0,0
20120224,ro_RO,0,8,0,23,8,2,2,0
20120224,pt_PT,0,15,0,33,15,0,0,0
20120224,pt_BR,5,109,5,191,106,1,1,0
20120224,pl_PL,3,34,3,88,34,2,2,0
20120224,pl_GB,0,1,0,1,1,0,0,0
20120224,no_NO,0,4,0,6,4,0,0,0
20120224,nl_NL,4,37,4,74,37,1,1,0
20120224,nl_FR,0,0,0,2,0,0,0,0
20120224,nl_BE,0,4,0,9,4,0,0,0
20120224,nl,0,0,0,1,0,0,0,0
20120224,nb_NO,0,19,0,28,18,0,0,0
20120224,mk_MK,0,0,0,1,0,0,0,0
20120224,md_US,0,2,0,11,2,0,0,0
20120224,lv_LV,0,1,0,5,1,0,0,0
20120224,lt_LT,0,1,0,5,1,0,0,0
20120224,ko_KR,0,26,0,68,25,0,0,0
20120224,ko,0,0,0,1,0,0,0,0
20120224,ja_JP,0,41,0,58,39,1,1,0
20120224,ja,0,1,0,1,1,0,0,0
20120224,iw_IL,0,5,0,7,5,0,0,0
20120224,it_IT,4,92,3,192,88,2,2,0
20120224,is_IS,0,1,0,1,1,0,0,0
20120224,in_ID,1,3,1,8,3,1,1,0
20120224,id_ID,0,2,0,2,2,0,0,0
20120224,hu_HU,2,21,2,45,21,3,3,0
20120224,hr_HR,0,2,0,7,2,0,0,0
20120224,he_IL,0,9,0,13,9,0,0,0
20120224,hd_US,0,0,0,2,0,0,0,0
20120224,fr_NL,0,1,0,1,1,0,0,0
20120224,fr_LU,0,0,0,1,0,0,0,0
20120224,fr_IT,0,1,0,1,1,0,0,0
20120224,fr_FR,8,240,8,488,229,1,1,0
20120224,fr_CH,0,10,0,16,9,0,0,0
20120224,fr_CA,0,3,0,8,3,0,0,0
20120224,fr_BE,0,3,0,8,2,0,0,0
20120224,fi_FI,0,9,0,21,9,0,0,0
20120224,et_EE,0,1,0,3,1,0,0,0
20120224,es_US,3,35,3,69,34,0,0,0
20120224,es_MX,0,8,0,18,8,0,0,0
20120224,es_GT,0,0,0,1,0,0,0,0
20120224,es_ES,6,104,5,194,101,0,0,0
20120224,es_CR,0,0,0,2,0,0,0,0
20120224,es_CO,0,3,0,4,3,0,0,0
20120224,es_CL,0,0,0,3,0,0,0,0
20120224,es_BO,0,0,0,1,0,0,0,0
20120224,es_AR,0,2,0,6,1,0,0,0
20120224,en_ZA,0,9,0,16,9,0,0,0
20120224,en_US,41,1518,39,3362,1464,17,17,0
20120224,en_TW,0,0,0,1,0,0,0,0
20120224,en_TR,0,1,0,1,1,0,0,0
20120224,en_TH,0,0,0,1,0,0,0,0
20120224,en_SK,0,1,0,1,1,0,0,0
20120224,en_SG,1,8,1,21,7,1,1,0
20120224,en_SE,0,1,0,1,1,0,0,0
20120224,en_RU,0,1,0,1,1,0,0,0
20120224,en_RO,0,1,0,2,1,0,0,0
20120224,en_PH,0,4,0,16,4,0,0,0
20120224,en_NZ,0,7,0,14,7,0,0,0
20120224,en_NO,0,1,0,1,1,0,0,0
20120224,en_NL,0,2,0,3,2,0,0,0
20120224,en_MY,0,1,0,2,1,0,0,0
20120224,en_LU,0,1,0,2,1,0,0,0
20120224,en_LT,0,1,0,2,1,0,0,0
20120224,en_KW,0,0,0,1,0,0,0,0
20120224,en_JM,0,0,0,1,0,0,0,0
20120224,en_IT,0,0,0,1,0,0,0,0
20120224,en_IN,1,12,1,31,12,0,0,0
20120224,en_IE,1,14,1,22,14,0,0,0
20120224,en_ID,0,0,0,2,0,0,0,0
20120224,en_HK,0,4,0,4,3,0,0,0
20120224,en_GR,0,0,0,2,0,0,0,0
20120224,en_GB,16,371,14,752,358,8,8,0
20120224,en_FR,0,1,0,1,1,0,0,0
20120224,en_ES,0,0,0,3,0,0,0,0
20120224,en_EG,0,0,0,1,0,0,0,0
20120224,en_DE,0,1,0,2,1,0,0,0
20120224,en_CZ,0,0,0,1,0,0,0,0
20120224,en_CS,0,0,0,1,0,0,0,0
20120224,en_CH,0,2,0,2,2,0,0,0
20120224,en_CA,2,55,2,130,53,1,1,0
20120224,en_AU,0,52,0,101,48,0,0,0
20120224,en_AE,0,1,0,1,1,0,0,0
20120224,en,1,1,1,5,1,0,0,0
20120224,el_GR,0,9,0,23,9,0,0,0
20120224,de_DE,12,155,11,294,155,1,0,0
20120224,de_CH,2,8,2,20,8,0,0,0
20120224,de_AT,0,10,0,30,10,0,0,0
20120224,da_DK,0,20,0,33,20,0,0,0
20120224,cs_CZ,0,18,0,35,18,0,0,0
20120224,ca_ES,0,1,0,1,1,0,0,0
20120224,bg_BG,0,3,0,5,3,0,0,0
20120224,ar_SA,0,1,0,1,1,0,0,0
20120224,ar_EG,1,0,1,2,0,0,0,0
20120224,ar_AE,0,15,0,39,14,0,0,0
20120223,zh_TW,0,17,0,33,17,0,0,0
20120223,zh_HK,0,6,0,10,6,0,0,0
20120223,zh_CN,2,15,2,29,15,0,0,0
20120223,vi_VN,0,0,0,2,0,0,0,0
20120223,unknown,0,0,0,5,0,0,0,0
20120223,uk_UA,0,1,0,2,1,0,0,0
20120223,tr_TR,1,21,1,48,19,0,0,0
20120223,th_TH,0,12,0,17,12,0,0,0
20120223,sv_SE,2,34,2,67,32,1,1,0
20120223,sv_GB,0,1,0,1,1,0,0,0
20120223,sr_RS,0,2,0,2,2,0,0,0
20120223,sr_CS,0,0,0,2,0,0,0,0
20120223,sl_SL,0,0,0,1,0,0,0,0
20120223,sl_SI,0,6,0,12,6,0,0,0
20120223,sk_SK,1,6,1,14,6,0,0,0
20120223,sk,0,0,0,1,0,0,0,0
20120223,ru_UA,0,1,0,5,1,0,0,0
20120223,ru_SK,0,1,0,1,1,0,0,0
20120223,ru_RU,4,74,4,198,74,2,2,0
20120223,ru,0,1,0,1,1,0,0,0
20120223,ro_RO,1,10,1,23,10,1,1,0
20120223,pt_PT,0,15,0,33,15,0,0,0
20120223,pt_BR,1,104,1,186,102,1,1,0
20120223,pl_PL,0,33,0,84,33,0,0,0
20120223,pl_GB,0,1,0,1,1,0,0,0
20120223,no_NO,0,4,0,6,4,0,0,0
20120223,nl_NL,2,35,2,71,35,0,0,0
20120223,nl_FR,0,0,0,2,0,0,0,0
20120223,nl_BE,0,4,0,9,4,0,0,0
20120223,nl,0,0,0,1,0,0,0,0
20120223,nb_NO,0,18,0,28,18,0,0,0
20120223,mk_MK,0,0,0,1,0,0,0,0
20120223,md_US,0,2,0,11,2,0,0,0
20120223,lv_LV,1,2,1,5,2,0,0,0
20120223,lt_LT,0,1,0,5,1,0,0,0
20120223,ko_KR,3,26,3,68,25,1,1,0
20120223,ko,0,0,0,1,0,0,0,0
20120223,ja_JP,0,42,0,58,40,0,0,0
20120223,ja,0,1,0,1,1,0,0,0
20120223,iw_IL,0,5,0,7,5,0,0,0
20120223,it_IT,3,91,3,189,87,0,0,0
20120223,is_IS,0,1,0,1,1,0,0,0
20120223,in_ID,0,3,0,7,3,0,0,0
20120223,id_ID,0,2,0,2,2,0,0,0
20120223,hu_HU,1,21,1,42,21,0,0,0
20120223,hr_HR,0,2,0,7,2,0,0,0
20120223,he_IL,0,9,0,13,9,0,0,0
20120223,hd_US,0,0,0,2,0,0,0,0
20120223,fr_NL,0,1,0,1,1,0,0,0
20120223,fr_LU,0,0,0,1,0,0,0,0
20120223,fr_IT,0,1,0,1,1,0,0,0
20120223,fr_FR,5,232,5,479,221,0,0,0
20120223,fr_CH,0,10,0,16,9,0,0,0
20120223,fr_CA,0,3,0,8,3,0,0,0
20120223,fr_BE,0,3,0,8,2,0,0,0
20120223,fi_FI,0,9,0,21,9,0,0,0
20120223,et_EE,0,1,0,3,1,0,0,0
20120223,es_US,2,33,2,67,32,0,0,0
20120223,es_MX,1,8,1,19,8,1,1,0
20120223,es_GT,0,0,0,1,0,0,0,0
20120223,es_ES,0,100,0,189,98,0,0,0
20120223,es_CR,0,0,0,2,0,0,0,0
20120223,es_CO,0,3,0,4,3,0,0,0
20120223,es_CL,0,0,0,3,0,0,0,0
20120223,es_BO,0,0,0,1,0,0,0,0
20120223,es_AR,0,2,0,6,1,0,0,0
20120223,en_ZA,0,9,0,16,9,0,0,0
20120223,en_US,35,1502,34,3325,1449,21,21,0
20120223,en_TW,0,0,0,1,0,0,0,0
20120223,en_TR,0,1,0,1,1,0,0,0
20120223,en_TH,0,0,0,1,0,0,0,0
20120223,en_SK,0,1,0,1,1,0,0,0
20120223,en_SG,0,8,0,19,7,0,0,0
20120223,en_SE,0,1,0,1,1,0,0,0
20120223,en_RU,0,1,0,1,1,0,0,0
20120223,en_RO,0,1,0,2,1,0,0,0
20120223,en_PH,0,4,0,16,4,0,0,0
20120223,en_NZ,0,7,0,14,7,0,0,0
20120223,en_NO,0,1,0,1,1,0,0,0
20120223,en_NL,0,2,0,3,2,0,0,0
20120223,en_MY,0,1,0,2,1,0,0,0
