# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,device,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120305,picasso_e,2,5,2,5,4,1,1,0
20120305,Acer Picasso,2,125,2,226,123,3,3,0
20120305,pasteur,0,1,0,3,1,0,0,0
20120305,HTC Nexus One,0,8,0,21,8,0,0,0
20120305,pandigitalstar1,0,0,0,1,0,0,0,0
20120305,LG Optimus 2X,1,14,1,34,14,1,1,0
20120305,p990h_SSV-xxx,0,0,0,1,0,0,0,0
20120305,p990h_730-03,0,0,0,1,0,0,0,0
20120305,p990hN,0,1,0,1,1,0,0,0
20120305,p990_esa-xxx,0,1,0,2,1,0,0,0
20120305,p990_EUR-xx,0,6,0,16,6,0,0,0
20120305,p990_CIS-xxx,0,0,0,1,0,0,0,0
20120305,p990_262-xx,0,3,0,4,3,0,0,0
20120305,p990_262-02,0,1,0,2,1,0,0,0
20120305,LG Optimus 2X,0,6,0,23,5,0,0,0
20120305,p925g,0,0,0,3,0,0,0,0
20120305,p925,1,12,1,22,12,0,0,0
20120305,p920,0,12,0,18,12,0,0,0
20120305,p745,0,1,0,2,1,0,0,0
20120305,p5wifi,0,0,0,1,0,0,0,0
20120305,p4wifi,1,4,1,7,4,0,0,0
20120305,Samsung Galaxy Tab 10.1,0,4,0,7,4,0,0,0
20120305,otter,0,0,0,4,0,0,0,0
20120305,one_touch_990_gsm,0,2,0,3,2,0,0,0
20120305,one_touch_990A_gsm,0,0,0,2,0,0,0,0
20120305,omap4sdp,0,0,0,1,0,0,0,0
20120305,Motorola Atrix,2,39,2,79,35,2,2,0
20120305,npm702,0,0,0,4,0,0,0,0
20120305,npm701,0,0,0,1,0,0,0,0
20120305,Sony Tablet S,0,33,0,47,31,3,3,0
20120305,Foxconn Commtiva N700,0,2,0,1,1,0,0,0
20120305,mt73_w690_b63_pulid_original_v8,0,0,0,1,0,0,0,0
20120305,mt13_w698_i180_xunf_original_v7,0,0,0,1,0,0,0,0
20120305,msm7627a_sku3,0,0,0,1,0,0,0,0
20120305,msm7627_surf,0,2,0,5,2,0,0,0
20120305,msm7627_kb60,0,0,0,1,0,0,0,0
20120305,msm7627_ffa,0,1,0,3,1,0,0,0
20120305,msm7627_7x_surf,0,1,0,1,1,0,0,0
20120305,msm7230,0,3,0,7,3,1,1,0
20120305,moon,0,3,0,4,3,0,0,0
20120305,mione_plus,0,2,0,2,2,0,0,0
20120305,miler,0,0,0,1,0,0,0,0
20120305,mid,0,0,0,1,0,0,0,0
20120305,mi_350,0,0,0,1,0,0,0,0
20120305,mi410,0,1,0,1,1,0,0,0
20120305,mercury,0,0,0,4,0,0,0,0
20120305,HTC Thunderbolt,2,34,2,48,31,0,0,0
20120305,maya,0,3,0,6,3,0,0,0
20120305,HTC Wildfire S,0,0,0,7,0,0,0,0
20120305,HTC Wildfire S,1,20,1,91,20,1,1,0
20120305,Samsung Galaxy Nexus,2,39,2,56,39,0,0,0
20120305,m9,0,1,0,1,1,0,0,0
20120305,m801,0,8,0,17,8,0,0,0
20120305,m799ca,0,3,0,8,3,0,0,0
20120305,m7206,0,2,0,7,2,0,0,0
20120305,m702sa,0,0,0,1,0,0,0,0
20120305,m57te,0,0,0,1,0,0,0,0
20120305,m1ref,0,0,0,1,0,0,0,0
20120305,LG Optimus Big,0,0,0,1,0,0,0,0
20120305,lu3100,0,0,0,2,0,0,0,0
20120305,LG Optimus Mach,0,0,0,1,0,0,0,0
20120305,Acer Liquid,0,1,0,1,1,0,0,0
20120305,HTC Aria,1,2,1,8,2,0,0,0
20120305,LG Optimus Black,0,7,0,26,7,0,0,0
20120305,lgp930,0,1,0,1,1,0,0,0
20120305,lgl55c,1,2,1,6,2,1,1,0
20120305,lgl45c,0,1,0,4,1,0,0,0
20120305,LG myTouch Q,0,3,0,11,3,0,0,0
20120305,lgc729,0,2,0,4,2,0,0,0
20120305,lexikon,0,2,0,5,2,0,0,0
20120305,leo,0,7,0,17,7,0,0,0
20120305,HTC Legend,0,3,0,17,3,0,0,0
20120305,LG Optimus One,0,0,0,1,0,0,0,0
20120305,kingdom,0,6,0,16,6,0,0,0
20120305,Motorola Defy,0,1,0,2,0,0,0,0
20120305,jmasai,0,1,0,1,1,0,0,0
20120305,infuse4g,0,0,0,1,0,0,0,0
20120305,HTC Droid Incredible,1,23,1,57,21,0,0,0
20120305,icx1216,0,0,0,1,0,0,0,0
20120305,icong,0,1,0,1,0,0,0,0
20120305,LG Optimus LTE,0,3,0,4,3,0,0,0
20120305,i_skt,0,0,0,1,0,0,0,0
20120305,hwu8800Pro,0,0,0,1,0,0,0,0
20120305,hwu8800-51,0,1,0,3,1,0,0,0
20120305,hwu8800,0,1,0,3,1,0,0,0
20120305,hwu8652,0,0,0,2,0,0,0,0
20120305,Huawei U8650,0,2,0,11,2,0,0,0
20120305,Huawei U8510,0,2,0,6,2,1,1,0
20120305,hws7300u,0,4,0,6,2,0,0,0
20120305,hwm886,0,0,0,1,0,0,0,0
20120305,Huawei M865,1,1,1,16,1,0,0,0
20120305,holiday,0,7,0,9,7,0,0,0
20120305,harmony,0,3,0,19,3,0,0,0
20120305,hallon,0,0,0,1,0,0,0,0
20120305,griffin,0,0,0,16,0,0,0,0
20120305,HTC myTouch 4G,0,27,0,54,26,0,0,0
20120305,gio,0,1,0,3,1,0,0,0
20120305,gelatods_open-br,0,0,0,2,0,0,0,0
20120305,gelato_sea-xx,0,0,0,4,0,0,0,0
20120305,gelato_505-01,0,0,0,1,0,0,0,0
20120305,gelato_302-610,0,0,0,1,0,0,0,0
20120305,galaxytab,1,1,1,2,1,0,0,0
20120305,galaxysmtd,0,4,0,13,3,0,0,0
20120305,galaxys2,0,2,0,12,1,0,0,0
20120305,HTC Flyer,0,10,0,26,10,0,0,0
20120305,fleming,0,2,0,3,2,0,0,0
20120305,fb0,0,0,0,1,0,0,0,0
20120305,f11sky,0,0,0,1,0,0,0,0
20120305,f02ref,0,0,0,2,0,0,0,0
20120305,expresskt,0,0,0,1,0,0,0,0
20120305,express,0,4,0,4,3,0,0,0
20120305,HTC myTouch 3G Slide,0,0,0,6,0,0,0,0
20120305,es209ra,0,2,0,2,2,0,0,0
20120305,epicmtd,0,1,0,1,1,0,0,0
20120305,envt2,0,1,0,1,1,0,0,0
20120305,encore,0,7,0,19,7,0,0,0
20120305,ef65l,0,1,0,1,1,0,0,0
20120305,Pantech EF35L,0,1,0,2,1,0,0,0
20120305,Pantech EF34K,0,0,0,2,0,0,0,0
20120305,Pantech EF33S,0,1,0,2,1,0,0,0
20120305,ef30s,0,1,0,1,1,0,0,0
20120305,Pantech Vega X,0,0,0,2,0,0,0,0
20120305,Pantech Mirach,0,0,0,1,0,0,0,0
20120305,edison,2,7,2,16,6,0,0,0
20120305,LG myTouch E739,0,1,0,6,1,0,0,0
20120305,Enspert Identity Tab E201,0,4,0,9,4,0,0,0
20120305,HTC myTouch 4G Slide,0,4,0,12,4,0,0,0
20120305,Motorola Droid X2,0,30,0,55,28,1,1,0
20120305,Samsung Nexus S,0,6,0,16,6,0,0,0
20120305,Samsung Nexus S,3,35,3,67,33,2,2,0
20120305,crane-m802h6,0,1,0,1,1,0,0,0
20120305,crane-h5,0,2,0,2,1,0,0,0
20120305,crane-evb-v13,0,4,0,4,4,0,0,0
20120305,crane-evb,0,5,0,8,5,0,0,0
20120305,crane-aino,0,0,0,4,0,0,0,0
20120305,crane-a710,0,2,0,3,2,0,0,0
20120305,crane-Novo704FC_A1-SC3007,0,0,0,1,0,0,0,0
20120305,cosmo_EUR-XXX,0,5,0,10,5,0,0,0
20120305,cosmo_450-05,0,1,0,1,1,0,0,0
20120305,cooper,0,0,0,3,0,0,0,0
20120305,HTC Chacha,0,3,0,15,3,0,0,0
20120305,ch2,0,0,0,1,0,0,0,0
20120305,Motorola Droid Pro,0,2,0,3,2,0,0,0
20120305,Motorola Droid Bionic,1,21,1,43,20,0,0,0
20120305,Motorola Droid RAZR,1,21,1,39,21,1,1,0
20120305,Motorola Droid 3,0,11,0,25,11,0,0,0
20120305,Motorola Droid X,2,40,2,105,36,1,1,0
20120305,cdma_maserati,0,2,0,3,2,0,0,0
20120305,Motorola Droid II,0,8,0,17,8,0,0,0
20120305,Motorola Droid II,1,5,1,19,5,0,0,0
20120305,captivatemtd,0,0,0,2,0,0,0,0
20120305,camden,0,0,0,2,0,0,0,0
20120305,c4,0,1,0,2,1,0,0,0
20120305,LGE Bryce,0,8,0,14,8,0,0,0
20120305,HTC Desire,0,1,0,8,1,0,0,0
20120305,HTC Desire,1,46,1,128,44,1,1,0
20120305,bproj_EUR-XXX,0,1,0,2,1,0,0,0
20120305,bproj_BAL-xxx,0,0,0,1,0,0,0,0
20120305,bproj_334-020,0,1,0,1,1,0,0,0
20120305,bproj_262-XXX,0,1,0,1,1,0,0,0
20120305,bproj_226-10,0,0,0,1,0,0,0,0
20120305,blissc,0,1,0,5,1,0,0,0
20120305,bliss,0,2,0,2,2,0,0,0
20120305,Dell Blaze,0,0,0,15,0,0,0,0
20120305,blade2,0,1,0,3,1,0,0,0
20120305,ZTE Blade,0,13,0,28,13,0,0,0
20120305,bird73_gb,0,1,0,3,1,0,0,0
20120305,b602ref,0,0,0,1,0,0,0,0
20120305,b02ref,0,0,0,1,0,0,0,0
20120305,b01ref,0,0,0,5,0,0,0,0
20120305,Pantech AT1,0,1,0,3,1,0,0,0
20120305,as680,0,0,0,1,0,0,0,0
20120305,arthur,0,3,0,7,3,0,0,0
20120305,Samsung Galaxy A,0,0,0,1,0,0,0,0
20120305,alohag,0,0,0,2,0,0,0,0
20120305,LG Ally,0,2,0,9,2,0,0,0
20120305,adam,0,1,0,1,1,0,0,0
20120305,HTC Desire HD,3,139,3,262,133,3,3,0
20120305,a853,0,0,0,1,0,0,0,0
20120305,a500,0,0,0,2,0,0,0,0
20120305,Garmin-Asus Nuvifone,0,0,0,1,0,0,0,0
20120305,a4,0,2,0,5,2,0,0,0
20120305,a10,0,0,0,2,0,0,0,0
20120305,Acer Liquid,0,1,0,2,1,0,0,0
20120305,YP-GS1,0,2,0,5,2,0,0,0
20120305,Samsung Galaxy Player,0,2,0,2,2,0,0,0
20120305,Samsung Galaxy Player,0,1,0,1,1,0,0,0
20120305,Samsung Galaxy Player,1,20,1,37,20,0,0,0
20120305,Samsung YP-G50(Non telephony),0,0,0,2,0,0,0,0
20120305,Samsung Galaxy Player,0,11,0,17,11,0,0,0
20120305,Xperia,0,0,0,1,0,0,0,0
20120305,XT531,0,0,0,1,0,0,0,0
20120305,XT530,0,1,0,1,1,0,0,0
20120305,XT502,0,0,0,2,0,0,0,0
20120305,X8,0,0,0,4,0,0,0,0
20120305,ZTE X500,0,2,0,26,2,0,0,0
20120305,SEMC Xperia X10,0,13,0,30,13,0,0,0
20120305,SEMC Xperia X10,0,0,0,6,0,0,0,0
20120305,SEMC Xperia Live,0,3,0,9,3,0,0,0
20120305,WT19a,0,1,0,1,1,0,0,0
20120305,ViewPad97a,0,0,0,1,0,0,0,0
20120305,Vizio VTAB1008,0,30,0,55,30,0,0,0
20120305,VS920,0,2,0,2,2,0,0,0
20120305,LG Gelato,0,1,0,11,1,0,0,0
20120305,VM701,0,4,0,7,4,0,0,0
20120305,V71A,0,0,0,1,0,0,0,0
20120305,V11A,0,1,0,1,1,0,0,0
20120305,SEMC Xperia X10 Mini Pro,0,0,0,2,0,0,0,0
20120305,Triumph,0,9,0,13,9,0,0,0
20120305,Tablet,0,1,0,1,1,0,0,0
20120305,TR719,0,0,0,1,0,0,0,0
20120305,TF201,2,61,2,75,58,0,0,0
20120305,TF101G,0,10,0,15,9,0,0,0
20120305,Asus EeePad Transformer TF101,2,195,2,287,184,1,1,0
20120305,SonyEricssonE15a,0,0,0,1,0,0,0,0
20120305,STTab,0,0,0,1,0,0,0,0
20120305,STM803HC,0,7,0,8,7,0,0,0
20120305,STM722HZ,0,2,0,2,2,0,0,0
20120305,STM722HCZ,0,1,0,1,1,0,0,0
20120305,SEMC Xperia Ray,0,14,0,27,14,0,0,0
20120305,ST18a,0,1,0,1,1,0,0,0
20120305,ST17i,0,1,0,5,1,0,0,0
20120305,SEMC Xperia Mini,0,5,0,12,5,0,0,0
20120305,Samsung Galaxy Tab,0,7,0,13,7,0,0,0
20120305,SPH-M930BST,0,1,0,2,1,1,1,0
20120305,SPH-M930,0,1,0,2,1,0,0,0
20120305,Samsung Transform(M920),0,0,0,2,0,0,0,0
20120305,Samsung VinsQ(M910),0,1,0,21,1,0,0,0
20120305,Samsung Moment,0,0,0,6,0,0,0,0
20120305,Samsung Galaxy Prevail,1,5,1,30,5,1,1,0
20120305,Samsung Galaxy S2,0,23,0,46,23,0,0,0
20120305,Samsung Galaxy S,0,14,0,42,13,0,0,0
20120305,SPH-D600,0,7,0,14,7,0,0,0
20120305,SEMC Xperia Arc,0,1,0,4,1,1,1,0
20120305,SEMC Xperia X10,0,0,0,1,0,0,0,0
20120305,SMARTPAD810C,0,0,0,2,0,0,0,0
20120305,Asus EeePad Slider SL101,0,13,0,17,13,0,0,0
20120305,SEMC Xperia Mini Pro,0,13,0,28,13,0,0,0
20120305,SK17a,0,2,0,4,2,0,0,0
20120305,Samsung Galaxy Tab 10.1,0,1,0,2,1,0,0,0
20120305,Samsung Galaxy Tab 10.1,0,1,0,1,1,0,0,0
20120305,Samsung Galaxy S2,0,2,0,8,2,0,0,0
20120305,Samsung Galaxy S2,0,1,0,5,1,0,0,0
20120305,Samsung Galaxy S2,0,1,0,6,1,0,0,0
20120305,Samsung Galaxy Neo,0,0,0,1,0,0,0,0
20120305,Samsung Galaxy Tab,1,0,1,1,0,0,0,0
20120305,Samsung Galaxy S,0,0,0,1,0,0,0,0
20120305,Samsung Galaxy S,0,3,0,5,3,0,0,0
20120305,Samsung Galaxy Note,0,2,0,2,2,0,0,0
20120305,Samsung Galaxy Note,0,0,0,2,0,0,0,0
20120305,Samsung Galaxy Note,0,8,0,8,7,0,0,0
20120305,SHV-E120S,0,1,0,2,1,0,0,0
20120305,Samsung SHV-E120L,0,2,0,5,2,0,0,0
20120305,SHV-E120K,0,0,0,1,0,0,0,0
20120305,SHI12,0,1,0,1,1,0,0,0
20120305,Sharp IS05,0,1,0,2,1,0,0,0
20120305,Sharp IS03,0,1,0,4,1,0,0,0
20120305,SH13C,0,2,0,2,2,0,0,0
20120305,Sharp Aquos,0,1,0,2,1,0,0,0
20120305,Sharp Lynx 3D SH-03C,0,1,0,1,1,0,0,0
20120305,SGH-T989D,0,0,0,2,0,0,0,0
20120305,Samsung Galaxy S2,1,24,0,39,23,1,0,0
20120305,Samsung Galaxy S,0,22,0,41,22,0,0,0
20120305,SGH-T959D,0,3,0,5,3,0,0,0
20120305,Samsung Galaxy S,0,7,0,27,7,1,1,0
20120305,SGH-T859,0,2,0,4,2,0,0,0
20120305,Samsung Galaxy Tab,0,5,0,12,5,0,0,0
20120305,Samsung Sidekick 4G,0,5,0,11,5,1,1,0
20120305,Samsung Exhibit 4G,0,4,0,9,3,0,0,0
20120305,Samsung Exhibit 2 4G,0,4,0,18,4,0,0,0
20120305,SGH-T589R,0,0,0,2,0,0,0,0
20120305,Samsung Gravity Smart,0,1,0,12,1,0,0,0
20120305,SGH-I997R,0,5,0,6,5,0,0,0
20120305,Samsung Infuse 4G,1,20,1,52,20,0,0,0
20120305,SGH-I987,0,1,0,2,1,0,0,0
20120305,Samsung Galaxy Tab 10.1,0,2,0,2,2,0,0,0
20120305,SGH-I927R,0,0,0,1,0,0,0,0
20120305,SGH-I927,0,1,0,2,1,0,0,0
20120305,Samsung Galaxy S,1,23,1,55,21,1,1,0
20120305,SGH-I896,0,3,0,7,3,0,0,0
20120305,SGH-I857,0,0,0,1,0,0,0,0
20120305,SGH-I777,0,9,0,19,9,0,0,0
20120305,SGH-I727R,0,3,0,5,3,0,0,0
20120305,SGH-I727,0,10,0,16,10,0,0,0
20120305,Samsung Galaxy Note,0,1,0,1,1,0,0,0
20120305,Samsung Galaxy Note,1,1,1,4,1,0,0,0
20120305,SCP-8600,0,0,0,1,0,0,0,0
20120305,SCH-R915,0,2,0,2,2,0,0,0
20120305,Samsung Galaxy S,0,2,0,6,2,0,0,0
20120305,Samsung Acclaim,0,1,0,2,1,0,0,0
20120305,SCH-R730,0,2,0,3,2,0,0,0
20120305,Samsung Admire,2,10,2,40,9,0,0,0
20120305,SCH-R680,0,0,0,3,0,0,0,0
20120305,Samsung Galaxy Precedent,0,2,0,23,2,0,0,0
20120305,Samsung Galaxy Tab 10.1,0,0,0,2,0,0,0,0
20120305,Samsung Galaxy Tab,0,14,0,29,14,1,1,0
20120305,Samsung Droid Charge,0,12,0,27,12,0,0,0
20120305,Samsung Galaxy S,1,31,1,69,31,0,0,0
20120305,Samsung Stratosphere,0,9,0,22,7,1,1,0
20120305,Samsung Galaxy S,0,5,0,10,2,0,0,0
20120305,SCH-I110,0,1,0,4,1,0,0,0
20120305,Samsung Gem,0,0,0,6,0,0,0,0
20120305,SC-03D,0,2,0,2,2,0,0,0
20120305,Samsung Galaxy S2,0,3,0,8,3,0,0,0
20120305,Samsung Galaxy S,1,6,1,9,6,1,1,0
20120305,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20120305,SBM007SH,0,1,0,2,1,0,0,0
20120305,Sharp Galapagos,0,0,0,2,0,0,0,0
20120305,R800x,0,10,0,30,10,0,0,0
20120305,SEMC Xperia Play,0,15,0,47,15,0,0,0
20120305,R800at,0,4,0,17,4,0,0,0
20120305,R800a,0,5,0,12,5,1,1,0
20120305,Philips_GGC3,0,1,0,4,1,0,0,0
20120305,PMP5080B,0,2,0,2,2,0,0,0
20120305,PLAYTAB2PRO,0,1,0,1,1,0,0,0
20120305,P7901UC,0,0,0,1,0,0,0,0
20120305,NXM726HN_HASTINGS,0,0,0,1,0,0,0,0
20120305,NEC MEDIAS N-04C,0,1,0,1,1,0,0,0
20120305,Mediacom810c,0,0,0,1,0,0,0,0
20120305,MaxBravo,0,0,0,1,0,0,0,0
20120305,MW0812,0,0,0,1,0,0,0,0
20120305,SEMC Xperia Neo,2,9,2,18,9,1,1,0
20120305,MT15a,0,0,0,3,0,0,0,0
20120305,SEMC Xperia Neo V,0,10,0,28,9,0,0,0
20120305,MT11a,0,0,0,1,0,0,0,0
20120305,MS910,0,3,0,5,3,0,0,0
20120305,MK16i,0,1,0,2,1,0,0,0
20120305,Kyocera Echo,0,3,0,7,3,1,1,0
20120305,M701,0,1,0,1,1,0,0,0
20120305,M009F,0,2,0,2,2,0,0,0
20120305,LePanII_wifi,0,1,0,1,1,0,0,0
20120305,LTNA7,0,0,0,1,0,0,0,0
20120305,SEMC Xperia Arc S,1,19,1,31,19,0,0,0
20120305,SEMC Xperia Arc,1,18,1,39,18,0,0,0
20120305,LT15a,0,1,0,4,1,0,0,0
20120305,LS855,0,1,0,7,1,0,0,0
20120305,LIFETAB_P9514,0,2,0,3,2,0,0,0
20120305,LG855,0,0,0,1,0,0,0,0
20120305,KYI11,0,1,0,1,1,0,0,0
20120305,Lenovo K1,0,10,0,16,10,0,0,0
20120305,Lenovo Indigo,0,24,0,36,24,0,0,0
20120305,SEMC Experia Acro,0,0,0,1,0,0,0,0
20120305,IS11CA,0,1,0,2,1,0,0,0
20120305,IMAPX210,0,0,0,1,0,0,0,0
20120305,Motorola XOOM,0,2,0,4,2,0,0,0
20120305,GT-i9020,0,0,0,1,0,0,0,0
20120305,GT-S5830i,0,0,0,1,0,0,0,0
20120305,GT-S5830T,0,1,0,3,1,0,0,0
20120305,Samsung Galaxy Ace,0,8,0,23,8,0,0,0
20120305,GT-S5830D,0,2,0,10,2,0,0,0
20120305,GT-S5830B,0,3,0,11,3,0,0,0
20120305,Samsung Galaxy Ace,0,38,0,170,38,0,0,0
20120305,GT-S5690,0,1,0,1,1,0,0,0
20120305,GT-S5660V,0,2,0,3,2,0,0,0
20120305,GT-S5660M,0,1,0,3,1,0,0,0
20120305,GT-S5660L,0,0,0,2,0,0,0,0
20120305,Samsung Galaxy Gio,0,12,0,56,12,0,0,0
20120305,Samsung Galaxy Mini,0,0,0,1,0,0,0,0
20120305,GT-P7511,0,0,0,1,0,0,0,0
20120305,Samsung Galaxy Tab 10.1,5,111,5,168,102,1,1,0
20120305,GT-P7501,0,4,0,6,4,0,0,0
20120305,GT-P7500R,0,1,0,3,1,0,0,0
20120305,Samsung Galaxy Tab 10.1,2,60,1,108,60,0,0,0
20120305,Samsung Galaxy Tab 10.1,0,4,0,8,4,0,0,0
20120305,GT-P7300B,0,1,0,2,1,1,1,0
20120305,Samsung Galaxy Tab 10.1,0,13,0,18,13,1,1,0
20120305,GT-P6810,0,1,0,0,0,0,0,0
20120305,GT-P6800,0,2,0,4,2,0,0,0
20120305,GT-P6210,0,6,0,9,5,0,0,0
20120305,GT-P6200L,0,2,0,2,2,0,0,0
20120305,GT-P6200,0,6,0,8,6,0,0,0
20120305,Samsung Galaxy Tab,0,15,0,35,14,0,0,0
20120305,Samsung Galaxy Tab,0,2,0,2,2,0,0,0
20120305,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20120305,Samsung Galaxy Tab,0,2,0,4,2,0,0,0
20120305,Samsung Galaxy Tab,0,1,0,1,1,0,0,0
20120305,Samsung Galaxy Tab,0,8,0,17,8,0,0,0
20120305,Samsung Galaxy Tab,0,69,0,118,69,1,1,0
20120305,Samsung Galaxy Note,0,1,0,1,1,0,0,0
20120305,Samsung Galaxy Note,4,121,4,214,118,2,2,0
20120305,Samsung Galaxy S2,0,3,0,7,3,0,0,0
20120305,Samsung Galaxy S2,0,17,0,24,17,0,0,0
20120305,GT-I9100P,1,8,1,15,8,0,0,0
20120305,GT-I9100M,0,9,0,10,7,0,0,0
20120305,GT-I9100G,0,6,0,12,6,0,0,0
20120305,Samsung Galaxy S2,8,352,8,665,348,3,3,0
20120305,Samsung Galaxy S,0,2,0,3,2,0,0,0
20120305,Samsung Galaxy S,0,15,0,33,15,0,0,0
20120305,Samsung Galaxy S Plus,0,38,0,70,37,0,0,0
20120305,Samsung Galaxy S,0,1,0,4,1,0,0,0
20120305,Samsung Galaxy S,0,3,0,6,3,0,0,0
20120305,Samsung Galaxy S,1,14,1,30,14,0,0,0
20120305,Samsung Galaxy S,2,129,2,247,121,1,1,0
20120305,Samsung Galaxy W,0,9,0,20,9,0,0,0
20120305,Samsung Galaxy 3,0,0,0,4,0,0,0,0
20120305,GT-I5800D,0,0,0,1,0,0,0,0
20120305,Samsung Galaxy 3,1,3,1,27,3,1,1,0
20120305,GT-I5700L,0,0,0,1,0,0,0,0
20120305,Samsung Galaxy Spica,0,1,0,4,1,0,0,0
20120305,GT-I5510T,0,0,0,1,0,0,0,0
20120305,GT-I5510M,0,0,0,1,0,0,0,0
20120305,Samsung Europa ,0,0,0,1,0,0,0,0
20120305,Samsung Europa ,0,2,0,14,2,0,0,0
20120305,Samsung Europa ,0,0,0,1,0,0,0,0
20120305,Samsung Europa ,0,0,0,1,0,0,0,0
20120305,FJI11,0,1,0,1,1,0,0,0
20120305,Asus Eee Pad,0,2,0,4,2,0,0,0
20120305,EP10_wifi,0,1,0,1,1,0,0,0
20120305,E16i,0,0,0,6,0,0,0,0
20120305,SEMC Xperia X8,0,4,0,54,4,0,0,0
20120305,SEMC Xperia X8,0,0,0,14,0,0,0,0
20120305,SEMC Xperia X10 Mini,0,0,0,1,0,0,0,0
20120305,Duke3G,0,1,0,1,1,0,0,0
20120305,DGM912HC,0,1,0,1,1,0,0,0
20120305,DATAM803HC,0,0,0,2,0,0,0,0
20120305,D01E,0,10,0,16,10,0,0,0
20120305,Casio Casio G'zOne Commando,0,6,0,9,6,0,0,0
20120305,C6,0,0,0,1,0,0,0,0
20120305,Boston,0,0,0,3,0,0,0,0
20120305,AN8G2,0,1,0,1,1,0,0,0
20120305,AN7G2,0,4,0,3,3,0,0,0
20120305,AN10G2,0,2,0,2,2,0,0,0
20120305,AIRIS,0,0,0,1,0,0,0,0
20120305,ADS1,0,0,0,1,0,0,0,0
20120305,Pantech Apache,0,3,0,10,3,0,0,0
20120305,A80,0,2,0,8,2,0,0,0
20120305,A70S,0,0,0,7,0,0,0,0
20120305,A70H,0,0,0,3,0,0,0,0
20120305,A32,0,0,0,1,0,0,0,0
20120305,A1_07,0,6,0,11,6,0,0,0
20120305,A101IT,0,0,0,25,0,0,0,0
20120305,A101,0,0,0,11,0,0,0,0
20120304,zoom2,0,0,0,1,0,0,0,0
20120304,zeus,0,1,0,1,1,0,0,0
20120304,Motorola XOOM,0,39,0,63,37,0,0,0
20120304,Motorola XOOM,1,34,1,46,33,1,1,0
20120304,HTC Incredible 2,0,23,0,55,22,0,0,0
20120304,HTC Incredible S,0,11,0,24,11,0,0,0
20120304,HTC G2,1,20,1,49,19,0,0,0
20120304,vigor,0,7,0,14,7,0,0,0
20120304,viewpad7,0,3,0,5,3,0,0,0
20120304,viewpad4,0,1,0,1,1,0,0,0
20120304,victor,0,0,0,1,0,0,0,0
20120304,vibrantmtd,0,0,0,1,0,0,0,0
20120304,venue,0,0,0,1,0,0,0,0
20120304,Acer Picasso,1,10,1,12,10,0,0,0
20120304,Acer Iconia Tab A100 (VanGogh),0,28,0,43,25,0,0,0
20120304,LG Optimus Pad,0,1,0,2,1,0,0,0
20120304,LG Optimus Pad,0,0,0,1,0,0,0,0
20120304,ZTE V9,0,3,0,7,3,0,0,0
20120304,unknown,0,0,0,7,0,0,0,0
20120304,univa_tlf-es,0,1,0,1,1,0,0,0
20120304,univa_tcl-mx,0,1,0,3,1,0,0,0
20120304,univa_open-eu,0,1,0,4,1,0,0,0
20120304,umts_spyder,1,10,1,19,10,0,0,0
20120304,umts_solana,0,2,0,2,2,0,0,0
20120304,Motorola Droid,0,2,0,13,2,0,0,0
20120304,umts_sage,0,1,0,4,1,0,0,0
20120304,Motorola Milestone2,0,10,0,12,10,0,0,0
20120304,umts_kobe,0,0,0,3,0,0,0,0
20120304,Motorola Defy,1,8,1,27,7,0,0,0
20120304,Motorola XOOM,0,4,0,6,4,0,0,0
20120304,Motorola XOOM,0,14,0,19,13,0,0,0
20120304,umts_begonia,0,1,0,2,0,0,0,0
20120304,u8800,0,1,0,2,1,0,0,0
20120304,tostab04,0,2,0,3,2,0,0,0
20120304,Toshiba AT100,1,72,1,112,69,1,1,0
20120304,Samsung Galaxy Nexus,1,17,1,26,17,0,0,0
20120304,LG Optimus One,2,26,2,123,26,2,2,0
20120304,LG Optimus One,3,22,3,151,21,2,2,0
20120304,thunder_kor-08,0,0,0,1,0,0,0,0
20120304,Fujitsu Toshiba REGZA Phone T01C,0,1,0,1,1,0,0,0
20120304,tenderloin,1,13,1,34,12,0,0,0
20120304,tcc8900,0,3,0,7,3,0,0,0
20120304,LG Swift,0,4,0,22,4,0,0,0
20120304,HTC Evo 4G,1,50,1,164,48,1,1,0
20120304,Motorola Photon 4G,0,13,0,24,12,0,0,0
20120304,su760,0,1,0,1,1,0,0,0
20120304,LG Optimus One,0,0,0,1,0,0,0,0
20120304,Dell Streak 7,0,8,0,15,8,0,0,0
20120304,Dell Streak,0,3,0,7,3,0,0,0
20120304,Motorola XOOM,0,14,0,21,14,1,1,0
20120304,star_450-05,0,1,0,1,1,0,0,0
20120304,HTC EVO Shift 4G,0,7,0,28,7,0,0,0
20120304,Pantech Izar,0,1,0,1,1,0,0,0
20120304,smdkv210,0,0,0,8,0,0,0,0
20120304,smb_a1002,0,0,0,3,0,0,0,0
20120304,skate,0,5,0,9,5,0,0,0
20120304,HTC Shooter,0,10,0,22,10,0,0,0
20120304,shooterk,0,2,0,3,2,0,0,0
