# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,os_version,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120209,Android 2.3.3+,40,1383,39,2926,1348,23,21,0
20120209,0,22,610,20,1019,594,7,6,0
20120208,Android 2.3,1,46,1,100,46,1,1,0
20120208,Android 2.2,12,363,11,974,355,9,9,0
20120208,Android 2.1,6,29,6,179,28,3,3,0
20120208,Android 1.6,0,0,0,1,0,0,0,0
20120208,Android 4.0.3 - 4.0.4,4,69,2,109,66,0,0,0
20120208,Android 4.0 - 4.0.2,4,41,3,58,39,1,1,0
20120208,Android 3.2,4,146,4,222,134,2,2,0
20120208,Android 3.1,5,156,5,242,154,1,1,0
20120208,Android 3.0,1,12,1,24,12,0,0,0
20120208,Android 2.3.3+,41,1367,39,2894,1332,20,20,0
20120208,0,12,590,12,990,575,10,10,0
20120207,Android 2.3,0,47,0,99,47,1,1,0
20120207,Android 2.2,16,361,16,963,354,8,8,0
20120207,Android 2.1,2,26,2,175,25,3,3,0
20120207,Android 4.0.3 - 4.0.4,3,66,2,106,63,0,0,0
20120207,Android 4.0 - 4.0.2,0,39,0,54,36,0,0,0
20120207,Android 3.2,5,141,5,217,130,0,0,0
20120207,Android 3.1,4,155,4,240,153,3,3,0
20120207,Android 3.0,1,12,1,24,12,1,0,0
20120207,Android 2.3.3+,35,1346,33,2856,1311,22,22,0
20120207,0,14,587,13,976,572,12,11,0
20120206,Android 2.3,3,47,3,99,47,1,1,0
20120206,Android 2.2,15,355,15,948,349,5,5,0
20120206,Android 2.1,3,28,3,173,27,1,1,0
20120206,Android 4.0.3 - 4.0.4,5,65,5,104,62,2,2,0
20120206,Android 4.0 - 4.0.2,3,40,3,54,37,0,0,0
20120206,Android 3.2,5,138,4,214,128,2,2,0
20120206,Android 3.1,6,156,6,239,154,1,1,0
20120206,Android 3.0,1,13,1,24,12,0,0,0
20120206,Android 2.3.3+,44,1336,43,2820,1300,27,27,0
20120206,0,17,581,17,959,567,5,5,0
20120205,Android 2.3,1,45,1,96,45,0,0,0
20120205,Android 2.2,15,347,15,933,341,10,10,0
20120205,Android 2.1,3,26,3,171,25,1,1,0
20120205,Android 4.0.3 - 4.0.4,0,62,0,98,59,0,0,0
20120205,Android 4.0 - 4.0.2,0,39,0,51,36,0,0,0
20120205,Android 3.2,4,138,4,211,129,3,3,0
20120205,Android 3.1,5,151,5,233,149,2,2,0
20120205,Android 3.0,1,13,1,24,13,0,0,0
20120205,Android 2.3.3+,30,1320,30,2776,1284,29,28,0
20120205,0,13,568,13,941,554,9,9,0
20120204,Android 2.3,1,44,1,95,44,0,0,0
20120204,Android 2.2,14,342,13,918,336,10,10,0
20120204,Android 2.1,2,25,2,168,24,2,2,0
20120204,Android 4.0.3 - 4.0.4,3,62,2,100,60,0,0,0
20120204,Android 4.0 - 4.0.2,2,38,2,50,35,0,0,0
20120204,Android 3.2,3,138,3,209,129,0,0,0
20120204,Android 3.1,7,152,6,231,150,1,1,0
20120204,Android 3.0,1,13,1,24,13,1,1,0
20120204,Android 2.3.3+,51,1320,51,2744,1285,19,19,0
20120204,0,14,565,14,924,550,12,12,0
20120203,Android 2.3,3,43,3,94,43,2,2,0
20120203,Android 2.2,12,340,12,906,333,8,8,0
20120203,Android 2.1,1,25,1,166,24,2,2,0
20120203,Android 4.0.3 - 4.0.4,4,59,4,97,57,1,1,0
20120203,Android 4.0 - 4.0.2,1,35,1,47,32,0,0,0
20120203,Android 3.2,3,133,3,206,124,1,1,0
20120203,Android 3.1,8,150,8,226,148,2,2,0
20120203,Android 3.0,2,15,2,25,15,0,0,0
20120203,Android 2.3.3+,44,1292,43,2693,1257,39,39,0
20120203,0,15,563,14,909,548,3,3,0
20120202,Android 2.3,2,42,2,90,42,0,0,0
20120202,Android 2.2,9,337,8,895,330,8,8,0
20120202,Android 2.1,3,26,3,165,25,3,3,0
20120202,Android 4.0.3 - 4.0.4,6,58,5,93,56,1,1,0
20120202,Android 4.0 - 4.0.2,1,33,0,46,31,0,0,0
20120202,Android 3.2,3,134,3,205,125,2,2,0
20120202,Android 3.1,4,146,4,220,144,1,1,0
20120202,Android 3.0,1,14,1,24,14,0,0,0
20120202,Android 2.3.3+,33,1292,33,2653,1259,20,19,0
20120202,0,15,552,15,892,536,4,4,0
20120201,Android 2.3,1,40,1,88,40,1,1,0
20120201,Android 2.2,15,333,15,883,327,11,11,0
20120201,Android 2.1,0,26,0,162,25,0,0,0
20120201,Android 4.0.3 - 4.0.4,6,55,4,88,53,2,2,0
20120201,Android 4.0 - 4.0.2,2,32,1,45,30,0,0,0
20120201,Android 3.2,4,135,4,205,126,0,0,0
20120201,Android 3.1,5,144,5,218,142,2,2,0
20120201,Android 3.0,2,14,2,24,14,0,0,0
20120201,Android 2.3.3+,41,1281,39,2621,1248,15,15,0
20120201,0,18,539,16,872,525,4,3,0
20120131,Android 2.3,0,39,0,86,39,0,0,0
20120131,Android 2.2,10,333,10,869,326,8,8,0
20120131,Android 2.1,2,26,2,162,25,2,2,0
20120131,Android 4.0.3 - 4.0.4,3,51,3,81,48,1,1,0
20120131,Android 4.0 - 4.0.2,0,31,0,45,30,0,0,0
20120131,Android 3.2,3,135,3,205,126,0,0,0
20120131,Android 3.1,4,142,4,214,140,3,3,0
20120131,Android 3.0,1,13,1,23,13,0,0,0
20120131,Android 2.3.3+,45,1258,43,2583,1225,19,18,0
20120131,0,9,528,7,854,514,4,4,0
20120130,Android 2.3,1,39,1,86,39,1,1,0
20120130,Android 2.2,15,331,15,858,325,5,5,0
20120130,Android 2.1,2,27,2,160,26,0,0,0
20120130,Android 4.0.3 - 4.0.4,3,48,3,78,45,0,0,0
20120130,Android 4.0 - 4.0.2,4,31,3,45,30,1,1,0
20120130,Android 3.2,3,133,1,202,123,2,2,0
20120130,Android 3.1,8,142,8,213,140,0,0,0
20120130,Android 3.0,0,13,0,23,13,0,0,0
20120130,Android 2.3.3+,39,1231,39,2538,1199,25,25,0
20120130,0,12,525,12,844,511,7,7,0
20120129,Android 2.3,3,40,3,85,40,2,2,0
20120129,Android 2.2,12,322,12,843,316,9,9,0
20120129,Android 2.1,4,26,4,159,25,3,3,0
20120129,Android 4.0.3 - 4.0.4,1,46,1,74,43,0,0,0
20120129,Android 4.0 - 4.0.2,1,29,0,42,28,0,0,0
20120129,Android 3.2,7,132,6,199,123,0,0,0
20120129,Android 3.1,8,136,8,207,134,0,0,0
20120129,Android 3.0,1,13,1,23,13,0,0,0
20120129,Android 2.3.3+,35,1222,35,2500,1190,25,25,0
20120129,0,18,519,17,828,505,8,8,0
20120128,Android 2.3,2,39,2,82,39,0,0,0
20120128,Android 2.2,9,319,9,831,313,9,9,0
20120128,Android 2.1,2,25,2,155,24,2,2,0
20120128,Android 4.0.3 - 4.0.4,4,45,4,73,43,2,2,0
20120128,Android 4.0 - 4.0.2,0,29,0,41,27,1,1,0
20120128,Android 3.2,5,124,4,191,115,3,3,0
20120128,Android 3.1,3,133,3,203,131,1,1,0
20120128,Android 3.0,1,12,1,22,12,1,1,0
20120128,Android 2.3.3+,54,1211,51,2465,1180,35,35,0
20120128,0,23,511,21,809,499,6,6,0
20120127,Android 2.3,2,37,2,65,37,0,0,0
20120127,Android 2.2,17,322,17,673,315,4,4,0
20120127,Android 2.1,2,25,2,142,24,1,1,0
20120127,Android 4.0.3 - 4.0.4,2,43,1,55,41,0,0,0
20120127,Android 4.0 - 4.0.2,0,31,0,36,29,0,0,0
20120127,Android 3.2,4,123,4,165,115,1,1,0
20120127,Android 3.1,7,133,6,189,131,1,1,0
20120127,Android 3.0,1,14,1,17,14,0,0,0
20120127,Android 2.3.3+,32,1197,32,2089,1168,20,19,0
20120127,0,22,495,20,1240,483,4,4,0
20120126,Android 2.3,1,35,1,63,35,0,0,0
20120126,Android 2.2,16,308,16,657,302,14,13,0
20120126,Android 2.1,1,24,1,140,23,1,1,0
20120126,Android 4.0.3 - 4.0.4,2,42,2,53,39,0,0,0
20120126,Android 4.0 - 4.0.2,1,31,0,37,30,0,0,0
20120126,Android 3.2,5,122,5,164,115,1,1,0
20120126,Android 3.1,3,128,3,183,126,0,0,0
20120126,Android 3.0,1,14,1,17,14,0,0,0
20120126,Android 2.3.3+,41,1185,39,2068,1157,25,24,0
20120126,0,15,476,15,1203,464,4,4,0
20120125,Android 2.3,0,34,0,62,34,0,0,0
20120125,Android 2.2,12,307,12,642,300,5,5,0
20120125,Android 2.1,3,24,3,139,23,5,5,0
20120125,Android 4.0.3 - 4.0.4,2,40,2,52,38,1,1,0
20120125,Android 4.0 - 4.0.2,1,30,1,36,29,0,0,0
20120125,Android 3.2,4,119,4,158,112,1,1,0
20120125,Android 3.1,7,127,7,182,125,2,2,0
20120125,Android 3.0,1,14,1,17,14,0,0,0
20120125,Android 2.3.3+,34,1164,33,2027,1138,26,26,0
20120125,0,19,466,18,1186,453,5,5,0
20120124,Android 2.3,0,34,0,62,34,0,0,0
20120124,Android 2.2,14,299,14,633,292,6,6,0
20120124,Android 2.1,5,26,5,136,25,3,3,0
20120124,Android 4.0.3 - 4.0.4,2,40,1,51,38,1,0,0
20120124,Android 4.0 - 4.0.2,0,30,0,35,28,0,0,0
20120124,Android 3.2,3,116,2,156,109,0,0,0
20120124,Android 3.1,4,123,4,176,121,2,1,0
20120124,Android 3.0,0,14,0,16,14,0,0,0
20120124,Android 2.3.3+,38,1159,38,2010,1132,21,21,0
20120124,0,14,454,13,1143,441,5,5,0
20120123,Android 2.3,0,34,0,62,34,1,1,0
20120123,Android 2.2,13,291,13,621,285,8,8,0
20120123,Android 2.1,3,24,3,131,23,2,2,0
20120123,Android 4.0.3 - 4.0.4,1,39,0,50,37,0,0,0
20120123,Android 4.0 - 4.0.2,3,30,3,35,28,0,0,0
20120123,Android 3.2,4,113,4,152,106,0,0,0
20120123,Android 3.1,4,123,3,172,120,1,1,0
20120123,Android 3.0,0,14,0,16,14,0,0,0
20120123,Android 2.3.3+,39,1142,39,1974,1116,21,21,0
20120123,0,13,448,11,1126,436,9,9,0
20120122,Android 2.3,2,35,1,62,35,0,0,0
20120122,Android 2.2,15,289,15,612,283,10,10,0
20120122,Android 2.1,3,23,3,128,22,1,1,0
20120122,Android 4.0.3 - 4.0.4,1,39,1,50,37,0,0,0
20120122,Android 4.0 - 4.0.2,2,27,2,32,25,0,0,0
20120122,Android 3.2,3,107,3,146,100,4,3,0
20120122,Android 3.1,4,123,4,174,120,2,2,0
20120122,Android 3.0,1,14,1,17,14,0,0,0
20120122,Android 2.3.3+,50,1130,49,1950,1105,23,23,0
20120122,0,22,442,21,1094,431,7,7,0
20120121,Android 2.3,1,33,1,59,32,0,0,0
20120121,Android 2.2,5,285,5,596,279,4,4,0
20120121,Android 2.1,1,21,1,127,20,2,2,0
20120121,Android 4.0.3 - 4.0.4,1,36,1,48,34,0,0,0
20120121,Android 4.0 - 4.0.2,1,25,1,31,24,1,1,0
20120121,Android 3.2,4,108,4,144,101,1,1,0
20120121,Android 3.1,7,121,7,170,118,1,1,0
20120121,Android 3.0,1,14,1,17,14,0,0,0
20120121,Android 2.3.3+,28,1099,25,1885,1076,16,16,0
20120121,0,7,427,7,1051,417,2,2,0
20120120,Android 2.3,1,32,1,58,31,1,1,0
20120120,Android 2.2,4,284,4,591,278,7,7,0
20120120,Android 2.1,3,22,3,127,21,3,3,0
20120120,Android 4.0.3 - 4.0.4,2,33,1,45,31,0,0,0
20120120,Android 4.0 - 4.0.2,1,24,1,30,23,0,0,0
20120120,Android 3.2,6,103,6,137,96,0,0,0
20120120,Android 3.1,5,119,5,166,116,2,2,0
20120120,Android 3.0,1,13,1,16,13,1,1,0
20120120,Android 2.3.3+,34,1081,34,1853,1059,14,14,0
20120120,0,11,427,10,1037,416,7,7,0
20120119,Android 2.3,1,32,1,58,32,0,0,0
20120119,Android 2.2,13,287,13,589,281,8,8,0
20120119,Android 2.1,2,22,2,125,21,0,0,0
20120119,Android 4.0.3 - 4.0.4,1,29,0,43,28,0,0,0
20120119,Android 4.0 - 4.0.2,2,23,2,29,22,0,0,0
20120119,Android 3.2,5,97,5,132,90,3,3,0
20120119,Android 3.1,4,119,4,167,116,2,2,0
20120119,Android 3.0,1,14,1,16,14,1,1,0
20120119,Android 2.3.3+,43,1060,42,1821,1037,20,20,0
20120119,0,24,424,23,1018,415,6,6,0
20120118,Android 2.3,0,31,0,58,31,1,1,0
20120118,Android 2.2,16,282,14,578,276,9,9,0
20120118,Android 2.1,3,20,3,123,19,1,1,0
20120118,Android 4.0.3 - 4.0.4,2,20,2,30,19,3,3,0
20120118,Android 4.0 - 4.0.2,1,21,1,27,20,0,0,0
20120118,Android 3.2,3,95,3,127,88,0,0,0
20120118,Android 3.1,4,120,4,169,117,4,4,0
20120118,Android 3.0,2,14,2,15,14,0,0,0
20120118,Android 2.3.3+,37,1038,36,1786,1019,19,18,0
20120118,0,14,416,13,997,406,6,6,0
20120117,Android 2.3,1,32,1,58,32,1,1,0
20120117,Android 2.2,10,276,10,563,270,11,11,0
20120117,Android 2.1,5,19,5,121,18,3,3,0
20120117,Android 4.0.3 - 4.0.4,1,15,1,19,13,0,0,0
20120117,Android 4.0 - 4.0.2,1,20,1,27,20,0,0,0
20120117,Android 3.2,2,94,2,124,87,1,1,0
20120117,Android 3.1,3,120,3,166,117,4,4,0
20120117,Android 3.0,1,12,1,13,12,0,0,0
20120117,Android 2.3.3+,36,1019,35,1747,998,18,18,0
20120117,0,17,414,15,991,405,5,5,0
20120116,Android 2.3,1,31,1,56,31,0,0,0
20120116,Android 2.2,16,277,16,555,272,5,5,1
20120116,Android 2.1,1,17,1,116,16,2,2,0
20120116,Android 4.0.3 - 4.0.4,1,12,1,18,11,1,1,0
20120116,Android 4.0 - 4.0.2,1,19,1,26,19,0,0,0
20120116,Android 3.2,4,92,4,122,85,2,2,0
20120116,Android 3.1,7,121,7,164,118,3,3,0
20120116,Android 3.0,0,11,0,12,11,0,0,0
20120116,Android 2.3.3+,32,998,32,1718,978,23,23,0
20120116,0,22,404,21,968,395,6,5,0
20120115,Android 2.3,1,30,1,55,30,0,0,0
20120115,Android 2.2,18,266,18,539,261,11,11,0
20120115,Android 2.1,5,18,5,115,17,2,2,0
20120115,Android 4.0.3 - 4.0.4,2,12,2,17,11,0,0,0
20120115,Android 4.0 - 4.0.2,2,18,1,25,18,0,0,0
20120115,Android 3.2,5,91,4,118,84,1,1,0
20120115,Android 3.1,4,118,4,157,115,2,2,0
20120115,Android 3.0,0,11,0,12,11,0,0,0
20120115,Android 2.3.3+,53,987,52,1684,967,27,27,0
20120115,0,24,394,22,949,384,8,8,0
20120114,Android 2.3,1,29,1,54,29,1,1,0
20120114,Android 2.2,11,258,11,521,254,10,9,0
20120114,Android 2.1,3,16,3,111,15,2,2,0
20120114,Android 4.0.3 - 4.0.4,1,10,1,15,9,0,0,0
20120114,Android 4.0 - 4.0.2,2,17,2,24,16,1,1,0
20120114,Android 3.2,2,86,2,114,80,1,1,0
20120114,Android 3.1,6,118,6,158,115,2,2,0
20120114,Android 3.0,0,11,0,12,11,0,0,0
20120114,Android 2.3.3+,40,968,40,1646,950,24,24,0
20120114,0,22,377,20,906,367,6,5,0
20120113,Android 2.3,0,29,0,53,29,2,2,0
20120113,Android 2.2,12,259,12,511,253,5,5,0
20120113,Android 2.1,1,14,1,107,13,1,1,0
20120113,Android 4.0.3 - 4.0.4,1,9,0,14,8,0,0,0
20120113,Android 4.0 - 4.0.2,0,16,0,22,15,0,0,0
20120113,Android 3.2,6,88,6,116,83,2,2,0
20120113,Android 3.1,6,113,6,151,110,2,2,0
20120113,Android 3.0,0,11,0,12,11,0,0,0
20120113,Android 2.3.3+,32,959,30,1609,941,15,15,0
20120113,0,15,365,15,880,356,5,5,0
20120112,Android 2.3,0,31,0,53,31,1,1,0
20120112,Android 2.2,13,255,13,503,249,9,9,0
20120112,Android 2.1,3,15,3,107,14,3,3,0
20120112,Android 4.0.3 - 4.0.4,2,7,2,12,6,0,0,0
20120112,Android 4.0 - 4.0.2,0,16,0,23,15,0,0,0
20120112,Android 3.2,5,85,4,111,81,1,1,0
20120112,Android 3.1,2,110,2,146,107,0,0,0
20120112,Android 3.0,0,11,0,12,11,0,0,0
20120112,Android 2.3.3+,38,942,37,1581,924,24,24,0
20120112,0,13,352,10,858,343,3,3,0
20120111,Android 2.3,1,32,1,53,32,0,0,0
20120111,Android 2.2,13,254,13,493,248,7,7,0
20120111,Android 2.1,1,15,1,103,14,1,1,0
20120111,Android 4.0.3 - 4.0.4,0,6,0,10,4,0,0,0
20120111,Android 4.0 - 4.0.2,2,16,2,23,15,0,0,0
20120111,Android 3.2,2,83,2,108,79,0,0,0
20120111,Android 3.1,3,109,3,145,106,0,0,0
20120111,Android 3.0,0,11,0,12,11,0,0,0
20120111,Android 2.3.3+,36,936,34,1553,920,23,23,0
20120111,0,22,343,21,834,335,9,9,0
20120110,Android 2.3,3,32,3,53,32,1,1,0
20120110,Android 2.2,10,250,10,482,244,7,7,0
20120110,Android 2.1,1,15,1,102,14,1,1,0
20120110,Android 4.0.3 - 4.0.4,0,6,0,10,4,0,0,0
20120110,Android 4.0 - 4.0.2,1,14,0,21,13,0,0,0
20120110,Android 3.2,4,81,3,105,77,2,2,0
20120110,Android 3.1,5,107,5,143,104,0,0,0
20120110,Android 3.0,0,11,0,12,11,0,0,0
20120110,Android 2.3.3+,42,921,41,1516,905,20,20,0
20120110,0,16,328,14,809,321,5,5,0
20120109,Android 2.3,3,30,3,50,30,1,1,0
20120109,Android 2.2,11,247,11,475,241,4,4,0
20120109,Android 2.1,2,15,2,102,14,3,3,0
20120109,Android 4.0.3 - 4.0.4,1,6,1,9,4,0,0,0
20120109,Android 4.0 - 4.0.2,1,14,1,21,13,0,0,0
20120109,Android 3.2,2,79,2,102,76,2,2,0
20120109,Android 3.1,1,102,1,138,99,0,0,0
20120109,Android 3.0,1,11,1,12,11,0,0,0
20120109,Android 2.3.3+,43,895,43,1477,881,15,15,0
20120109,0,13,326,10,787,319,7,7,0
20120108,Android 2.3,1,28,1,47,28,0,0,0
20120108,Android 2.2,12,241,11,466,236,7,7,0
20120108,Android 2.1,3,16,3,100,15,1,1,0
20120108,Android 4.0.3 - 4.0.4,0,4,0,8,3,1,1,0
20120108,Android 4.0 - 4.0.2,2,13,2,20,12,2,2,0
20120108,Android 3.2,7,81,7,105,78,1,1,0
20120108,Android 3.1,7,101,6,138,98,5,5,0
20120108,Android 3.0,1,10,1,11,10,0,0,0
20120108,Android 2.3.3+,39,866,39,1433,851,20,19,0
20120108,0,20,324,20,769,318,4,4,0
20120107,Android 2.3,5,27,5,46,27,1,1,0
20120107,Android 2.2,13,238,12,456,233,7,7,0
20120107,Android 2.1,2,14,2,97,13,2,2,0
20120107,Android 4.0.3 - 4.0.4,1,5,1,8,4,0,0,0
20120107,Android 4.0 - 4.0.2,2,13,2,18,12,1,1,0
20120107,Android 3.2,3,79,3,101,76,1,1,0
20120107,Android 3.1,5,99,5,131,96,2,2,0
20120107,Android 3.0,0,9,0,10,9,0,0,0
20120107,Android 2.3.3+,38,842,37,1396,828,22,22,0
20120107,0,16,310,15,743,304,7,7,0
20120106,Android 2.3,3,23,3,41,23,3,3,0
20120106,Android 2.2,10,230,10,446,225,9,9,0
20120106,Android 2.1,2,14,2,95,13,0,0,0
20120106,Android 4.0.3 - 4.0.4,0,4,0,7,3,0,0,0
20120106,Android 4.0 - 4.0.2,1,12,1,17,12,1,1,0
20120106,Android 3.2,5,80,4,102,77,0,0,0
20120106,Android 3.1,5,99,5,129,96,0,0,0
20120106,Android 3.0,0,9,0,10,9,0,0,0
20120106,Android 2.3.3+,36,828,35,1361,813,23,23,0
20120106,0,14,305,14,714,300,8,7,0
20120105,Android 2.3,1,23,1,38,23,1,1,0
20120105,Android 2.2,8,230,7,438,225,5,5,1
20120105,Android 2.1,2,13,2,93,12,1,1,0
20120105,Android 4.0.3 - 4.0.4,0,4,0,7,3,0,0,0
20120105,Android 4.0 - 4.0.2,1,12,1,16,12,0,0,0
20120105,Android 3.2,6,85,6,109,82,0,0,0
20120105,Android 3.1,7,97,7,127,94,1,1,0
20120105,Android 3.0,0,8,0,10,8,1,1,0
20120105,Android 2.3.3+,25,817,25,1329,800,16,16,0
20120105,0,10,291,10,685,286,6,6,0
20120104,Android 2.3,0,23,0,37,23,0,0,0
20120104,Android 2.2,10,227,8,431,222,5,5,1
20120104,Android 2.1,0,12,0,92,11,0,0,0
20120104,Android 4.0.3 - 4.0.4,0,4,0,8,3,0,0,0
20120104,Android 4.0 - 4.0.2,0,11,0,15,11,0,0,0
20120104,Android 3.2,4,91,4,117,88,1,1,0
20120104,Android 3.1,4,92,4,121,89,0,0,0
20120104,Android 3.0,1,9,1,10,9,0,0,0
20120104,Android 2.3.3+,29,813,29,1309,797,12,11,0
20120104,0,15,285,12,655,280,5,5,0
20120103,Android 2.3,0,23,0,37,23,0,0,0
20120103,Android 2.2,10,226,10,424,221,2,2,0
20120103,Android 2.1,1,11,1,91,10,2,2,0
20120103,Android 4.0.3 - 4.0.4,1,4,1,8,3,0,0,0
20120103,Android 4.0 - 4.0.2,0,11,0,15,11,0,0,0
20120103,Android 3.2,6,94,6,124,91,2,2,0
20120103,Android 3.1,5,92,4,121,89,1,1,0
20120103,Android 3.0,0,8,0,9,8,0,0,0
20120103,Android 2.3.3+,40,796,40,1283,781,19,19,0
20120103,0,11,272,11,627,267,6,6,0
20120102,Android 2.3,1,23,1,37,23,0,0,0
20120102,Android 2.2,20,221,20,416,216,13,12,0
20120102,Android 2.1,2,12,2,91,11,2,2,0
20120102,Android 4.0.3 - 4.0.4,0,3,0,7,2,0,0,0
20120102,Android 4.0 - 4.0.2,1,11,1,16,11,2,2,0
20120102,Android 3.2,6,91,6,119,88,1,1,0
20120102,Android 3.1,2,89,2,119,86,4,4,0
20120102,Android 3.0,0,9,0,10,9,0,0,0
20120102,Android 2.3.3+,49,779,49,1248,766,16,15,1
20120102,0,15,272,15,607,267,5,4,1
20120101,Android 2.3,2,22,2,36,22,2,2,0
20120101,Android 2.2,14,212,14,398,207,7,7,0
20120101,Android 2.1,1,12,1,89,11,0,0,0
20120101,Android 4.0.3 - 4.0.4,0,3,0,7,2,0,0,0
20120101,Android 4.0 - 4.0.2,1,12,0,15,12,0,0,0
20120101,Android 3.2,8,89,8,118,86,0,0,0
20120101,Android 3.1,8,92,8,118,89,0,0,0
20120101,Android 3.0,0,8,0,10,8,1,1,0
20120101,Android 2.3.3+,30,746,28,1198,733,19,17,0
20120101,0,9,262,9,587,257,6,6,0
20111231,Android 2.3,1,22,1,34,22,0,0,0
20111231,Android 2.2,13,205,12,385,200,3,3,0
20111231,Android 2.1,3,11,3,88,10,2,2,0
20111231,Android 4.0.3 - 4.0.4,0,3,0,7,2,1,1,0
20111231,Android 4.0 - 4.0.2,1,11,1,14,11,0,0,0
20111231,Android 3.2,5,85,5,113,82,2,2,0
20111231,Android 3.1,4,83,3,108,80,2,2,0
20111231,Android 3.0,0,10,0,12,10,0,0,0
20111231,Android 2.3.3+,49,737,48,1172,721,27,26,0
20111231,0,12,259,12,578,255,6,6,0
20111230,Android 2.3,4,21,4,33,21,0,0,0
20111230,Android 2.2,8,199,8,378,195,9,9,0
20111230,Android 2.1,1,11,1,86,10,0,0,0
20111230,Android 4.0.3 - 4.0.4,1,4,0,7,3,0,0,0
20111230,Android 4.0 - 4.0.2,0,10,0,13,10,0,0,0
20111230,Android 3.2,8,84,8,110,80,1,1,0
20111230,Android 3.1,5,82,4,109,80,1,1,0
20111230,Android 3.0,0,10,0,12,10,0,0,0
20111230,Android 2.3.3+,32,718,32,1127,702,24,24,1
20111230,0,12,254,10,558,250,5,5,0
20111229,Android 2.3,3,17,3,29,17,0,0,0
20111229,Android 2.2,11,201,10,370,196,4,4,0
20111229,Android 2.1,1,10,1,86,9,2,2,0
20111229,Android 4.0.3 - 4.0.4,0,2,0,6,2,0,0,0
20111229,Android 4.0 - 4.0.2,0,11,0,14,11,0,0,0
20111229,Android 3.2,8,79,8,103,75,1,1,0
20111229,Android 3.1,9,81,7,109,79,5,5,0
20111229,Android 3.0,1,10,1,12,10,0,0,0
20111229,Android 2.3.3+,30,716,29,1103,703,14,14,0
20111229,0,23,251,22,538,247,5,5,0
20111228,Android 2.3,2,14,2,26,14,2,2,0
20111228,Android 2.2,6,194,6,360,190,3,3,0
20111228,Android 2.1,3,11,3,86,11,2,2,0
20111228,Android 4.0.3 - 4.0.4,1,2,1,6,2,1,1,0
20111228,Android 4.0 - 4.0.2,0,11,0,14,11,0,0,0
20111228,Android 3.2,8,72,8,96,68,2,2,0
20111228,Android 3.1,6,80,5,105,79,1,1,0
20111228,Android 3.0,1,9,1,11,9,0,0,0
20111228,Android 2.3.3+,36,699,35,1076,686,22,21,0
20111228,0,11,235,11,512,232,8,8,0
20111227,Android 2.3,1,14,1,24,14,1,1,0
20111227,Android 2.2,12,190,12,354,186,7,7,0
20111227,Android 2.1,1,10,1,83,10,2,2,1
20111227,Android 4.0.3 - 4.0.4,0,2,0,5,2,2,1,0
20111227,Android 4.0 - 4.0.2,1,11,0,14,11,0,0,0
20111227,Android 3.2,5,70,5,90,67,1,1,0
20111227,Android 3.1,7,73,7,97,72,1,1,0
20111227,Android 3.0,0,8,0,10,8,0,0,0
20111227,Android 2.3.3+,45,686,43,1038,672,18,18,0
20111227,0,17,237,15,503,234,4,4,0
20111226,Android 2.3,4,15,4,24,15,1,1,0
20111226,Android 2.2,13,184,13,343,180,6,6,0
20111226,Android 2.1,1,11,1,82,11,1,1,0
20111226,Android 4.0.3 - 4.0.4,0,4,0,5,3,0,0,0
20111226,Android 4.0 - 4.0.2,1,12,1,14,12,0,0,0
20111226,Android 3.2,11,66,11,90,63,4,4,0
20111226,Android 3.1,5,70,5,92,69,2,2,0
20111226,Android 3.0,3,10,3,12,10,1,1,0
20111226,Android 2.3.3+,41,661,40,1005,646,26,25,0
20111226,0,33,225,31,470,222,9,9,0
20111225,Android 2.3,0,12,0,20,12,0,0,0
20111225,Android 2.2,11,180,11,335,176,4,4,0
20111225,Android 2.1,3,12,3,81,12,2,2,0
20111225,Android 4.0.3 - 4.0.4,1,4,1,6,4,0,0,0
20111225,Android 4.0 - 4.0.2,0,11,0,13,11,0,0,0
20111225,Android 3.2,10,62,10,82,59,1,1,0
20111225,Android 3.1,10,67,10,87,66,2,2,0
20111225,Android 3.0,2,8,2,9,8,0,0,0
20111225,Android 2.3.3+,44,651,44,971,637,22,22,1
20111225,0,24,206,23,428,203,4,4,0
20111224,Android 2.3,1,12,1,20,12,1,1,0
20111224,Android 2.2,12,173,12,325,169,7,7,0
20111224,Android 2.1,0,11,0,78,11,2,2,0
20111224,Android 4.0.3 - 4.0.4,0,3,0,5,3,0,0,0
20111224,Android 4.0 - 4.0.2,1,11,0,13,11,0,0,0
20111224,Android 3.2,6,55,6,75,52,4,4,0
20111224,Android 3.1,2,61,2,79,60,0,0,0
20111224,Android 3.0,0,6,0,7,6,0,0,0
20111224,Android 2.3.3+,43,621,43,925,608,19,19,1
20111224,0,13,191,11,397,188,2,1,0
20111223,Android 2.3,0,12,0,19,12,0,0,0
20111223,Android 2.2,9,168,9,315,164,10,10,0
20111223,Android 2.1,2,14,2,78,14,1,1,0
20111223,Android 3.2,4,53,4,67,50,1,1,0
20111223,Android 3.1,2,59,2,78,59,2,2,0
20111223,Android 3.0,2,6,2,7,6,0,0,0
20111223,Android 2.3.3+,40,597,40,883,586,14,14,2
20111223,0,2,196,2,396,193,5,5,0
20111222,Android 2.3,0,12,0,20,12,0,0,0
