# -------------------------------------------------------
# App: truesculpt.main, date: 20111116-20120505
# -------------------------------------------------------

date,carrier,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120301,VIBO Telecom,0,1,0,1,1,0,0,0
20120301,Usha Martin Telecom Ltd.,0,1,0,1,1,0,0,0
20120301,Ukrtelecom,0,1,0,2,1,0,0,0
20120301,"Ukrainian Mobile Communication, UMC",0,2,0,8,2,0,0,0
20120301,UNKNOWN,39,1334,31,2533,1277,25,25,0
20120301,U.S. Cellular,0,13,0,34,13,0,0,0
20120301,Tusmobil d.o.o.,0,0,0,1,0,0,0,0
20120301,Turkcell,1,15,1,23,15,0,0,0
20120301,Tunisie Telecom,0,1,0,1,1,0,0,0
20120301,True Move,0,1,0,1,1,0,0,0
20120301,TransAsia Telecoms,0,0,0,1,0,0,0,0
20120301,Total Access Communication,1,4,1,7,4,0,0,0
20120301,Tikiphone,0,0,0,1,0,0,0,0
20120301,Tess,0,5,0,8,5,0,0,0
20120301,Telus Mobility,1,11,1,44,11,1,1,0
20120301,Telstra,0,18,0,29,17,0,0,0
20120301,Telsim GSM,0,3,0,11,3,0,0,0
20120301,Telkomsel,0,5,0,12,5,1,1,0
20120301,Telia Sonera AB,0,12,0,26,12,0,0,0
20120301,Telia,0,4,0,6,4,0,0,0
20120301,Telestet,0,1,0,2,1,0,0,0
20120301,Telest Cel,0,2,0,3,2,0,0,0
20120301,Telesc Cel,2,15,2,34,15,1,1,0
20120301,Telenor d.o.o.,1,5,1,11,5,1,1,0
20120301,Telenor Sverige AB,0,8,0,17,8,0,0,0
20120301,Telenor Mobil AS,0,4,0,8,4,0,0,0
20120301,Telems Cel,1,8,1,16,8,0,0,0
20120301,Telekom Srbija a.d.,0,4,0,7,4,0,0,0
20120301,Telekom,0,18,0,36,18,0,0,0
20120301,Telefónica O2 Czech Republic a.s.,0,4,0,10,4,0,0,0
20120301,Telefónica Móviles Colombia S.A.,0,2,0,5,2,0,0,0
20120301,"Telecomunicaciones Movilnet, C.A.",0,0,0,1,0,0,0,0
20120301,Telecommunication Company of Iran (TCI),0,1,0,1,1,0,0,0
20120301,Telecom Personal S.A.,0,1,0,1,0,0,0,0
20120301,Telecom New Zealand - UMTS Ntework,0,1,0,4,1,0,0,0
20120301,Telecom Italia Mobile (TIM),0,15,0,34,13,0,0,0
20120301,Telecel,0,1,0,1,1,0,0,0
20120301,Teleacre Cel,0,6,0,10,6,0,0,0
20120301,Tele2/Tele2 d.o.o.,0,2,0,6,2,0,0,0
20120301,Tele2 Sverige AB,0,8,0,28,8,0,0,0
20120301,Tele2 (Netherlands) B.V.,0,0,0,3,0,1,1,0
20120301,Tele2,0,3,0,7,3,0,0,0
20120301,Tele Greenland,0,0,0,1,0,0,0,0
20120301,"Telcel, C.A.",0,0,0,1,0,0,0,0
20120301,Tango,0,0,0,1,0,0,0,0
20120301,Tal hf,1,1,1,1,1,0,0,0
20120301,Taiwan Mobile Co. Ltd,0,6,0,9,6,0,0,0
20120301,TSC Kazak Telecom,0,1,0,1,1,0,0,0
20120301,"TMN - Telecomunicações Móveis Nacionais, S.A.",0,1,0,4,1,0,0,0
20120301,TIM Peru,0,1,0,2,1,0,0,0
20120301,TDC Switzerland AG,0,5,0,8,4,0,0,0
20120301,TDC Mobil,0,3,0,7,3,0,0,0
20120301,T-Mobile - US,3,125,2,319,122,3,3,0
20120301,T-Mobile - SK,0,4,0,7,4,0,0,0
20120301,T-Mobile - PL,0,6,0,15,6,0,0,0
20120301,T-Mobile - NL,1,13,1,20,13,0,0,0
20120301,T-Mobile - MK,0,0,0,1,0,0,0,0
20120301,T-Mobile - HU,1,11,1,21,11,0,0,0
20120301,T-Mobile - HR,0,1,0,2,1,0,0,0
20120301,T-Mobile - CZ,0,1,0,8,1,1,1,0
20120301,T-Mobile - AT,0,1,0,9,1,0,0,0
20120301,T-Mobile,0,26,0,61,25,0,0,0
20120301,Sterling Cellular Ltd.,0,2,0,7,2,0,0,0
20120301,Starhub,0,5,0,12,5,0,0,0
20120301,Sprint,2,160,2,475,156,6,5,0
20120301,Spring Mobil AB,0,1,0,1,1,0,0,0
20120301,Spice Communications Ltd.,0,1,0,2,1,0,0,0
20120301,Sonofon,0,2,0,5,2,0,0,0
20120301,Sonera Carrier Networks Oy,0,1,0,3,1,0,0,0
20120301,SoftBank,0,2,0,5,2,0,0,0
20120301,Société Réunionnaise du Radiotéléphone,0,1,0,1,1,0,0,0
20120301,Smartcom,1,1,1,4,1,0,0,0
20120301,Smart Communications,0,5,0,11,5,0,0,0
20120301,Singtel,0,13,0,32,13,0,0,0
20120301,Sea Mobile,0,4,0,11,4,0,0,0
20120301,Saunalahti Group Ltd.,0,3,0,4,3,0,0,0
20120301,Saudi Telecom,0,4,0,11,4,0,0,0
20120301,Satelindo,0,4,0,6,4,0,0,0
20120301,Safaricom Ltd.,0,0,0,1,0,0,0,0
20120301,SK Telecom,1,12,1,29,12,0,0,0
20120301,SI Mobil,0,2,0,5,2,0,0,0
20120301,Rogers Wireless,1,21,1,52,21,0,0,0
20120301,Reliable Internet Services Ltd.,0,1,0,1,1,0,0,0
20120301,RLE,0,0,0,2,0,0,0,0
20120301,QATARNET,0,0,0,1,0,0,0,0
20120301,Proximus,0,3,0,7,3,0,0,0
20120301,Plus GSM (Polkomtel S.A.),0,8,0,16,8,0,0,0
20120301,Pine Telephone Company dba Pine Cellular,0,0,0,1,0,0,0,0
20120301,Personal,0,1,0,1,1,0,0,0
20120301,Pelephone Communications Ltd.,0,5,0,8,5,0,0,0
20120301,Partner Communications Co. Ltd.,0,11,0,15,11,0,0,0
20120301,Pannon GSM,0,3,0,11,3,0,0,0
20120301,PAK Telecom Mobile Ltd. (UFONE),0,0,0,1,0,0,0,0
20120301,Otecel S.A. - Bellsouth,0,1,0,2,1,0,0,0
20120301,Orascom Telecom Algérie,0,2,0,2,1,0,0,0
20120301,Orascom Telecom,0,1,0,1,1,0,0,0
20120301,"Orange, GSM",1,4,1,10,3,0,0,0
20120301,Orange Tunisie,0,0,0,2,0,0,0,0
20120301,Orange Romania,0,2,0,13,2,0,0,0
20120301,Orange La Réunion,0,2,0,3,2,0,0,0
20120301,Orange Communications SA,1,4,1,11,4,0,0,0
20120301,Orange Caraïbe Mobiles,0,1,0,1,1,0,0,0
20120301,Orange,1,90,1,195,87,0,0,0
20120301,Optus,2,23,1,41,20,0,0,0
20120301,"Optimus - Telecomunicações, S.A.",0,4,0,6,4,0,0,0
20120301,Omnitel,0,0,0,2,0,0,0,0
20120301,Oman Qatari Telecommunications Company (Nawras),0,1,0,1,1,0,0,0
20120301,Oman Mobile Telecommunications Company (Oman Mobile),0,3,0,3,3,0,0,0
20120301,OPT Mobilis,0,2,0,2,2,0,0,0
20120301,O2 UK Ltd.,0,49,0,100,49,0,0,0
20120301,O2,0,2,0,5,2,0,0,0
20120301,Nov Operator,0,0,0,1,0,0,0,0
20120301,Nizhegorodskaya Cellular Communications,0,1,0,1,1,0,0,0
20120301,New Cell Inc. dba Cellcom,0,1,0,1,0,0,0,0
20120301,Network Norway,0,2,0,3,2,0,0,0
20120301,Netia Mobile,0,16,0,32,16,1,1,0
20120301,Netcom GSM AS,0,8,0,11,8,0,0,0
20120301,Nepal Telecommunications,0,0,0,1,0,0,0,0
20120301,Ncell,0,0,0,1,0,0,0,0
20120301,Natrindo (Lippo Telecom),0,4,0,5,4,0,0,0
20120301,NZ Communications - UMTS Network,1,2,1,6,2,0,0,0
20120301,NTT DOCOMO,0,19,0,30,19,0,0,0
20120301,Méditélécom (GSM),0,0,0,3,0,0,0,0
20120301,Movistar,0,12,0,26,12,0,0,0
20120301,Mossel (Jamaica) Ltd.,0,0,0,1,0,0,0,0
20120301,Moldcell GSM,1,1,1,1,1,0,0,0
20120301,Mobitel,0,5,0,8,5,0,0,0
20120301,Mobistar,0,3,0,5,3,0,0,0
20120301,Mobilecom,0,0,0,1,0,0,0,0
20120301,MobileOne,0,4,0,8,3,0,0,0
20120301,Mobile Telesystems,0,9,0,37,9,1,1,0
20120301,Mobile Telephone Networks,0,12,0,21,12,0,0,0
20120301,Mobile Telecommunications Ltd.,0,1,0,1,1,0,0,0
20120301,Mobile Telecommunications Company,0,3,0,5,3,0,0,0
20120301,Mobile Comms System,0,1,0,1,1,0,0,0
20120301,Mobifone,0,0,0,1,0,0,0,0
20120301,MetroPCS,0,13,0,66,13,0,0,0
20120301,Meteor Mobile Communications Ltd.,0,6,0,8,6,0,0,0
20120301,Megafon,0,17,0,39,17,1,1,0
20120301,Maxis,1,4,1,13,4,1,1,0
20120301,Manx Telecom,0,0,0,2,0,0,0,0
20120301,Mahanagar Telephone Nigam Ltd.,0,1,0,3,1,0,0,0
20120301,Magti GSM Ltd.,0,1,0,2,1,0,0,0
20120301,MTS,0,1,0,3,1,0,0,0
20120301,MTN Network Ltd.,0,1,0,1,1,0,0,0
20120301,MTEL d.o.o. Podgorica,0,0,0,1,0,0,0,0
20120301,MTC Touch,0,0,0,2,0,0,0,0
20120301,MITV Corporation Sdn. Bhd.,0,0,0,1,0,0,0,0
20120301,M-Tel GSM BG,0,3,0,5,3,0,0,0
20120301,Latvian Mobile Phone,0,0,0,2,0,0,0,0
20120301,LG U+,0,7,0,22,7,0,0,0
20120301,Kyivstar GSM,0,2,0,8,2,0,0,0
20120301,KT,0,13,0,29,12,0,0,0
20120301,KPN Telecom B.V.,0,6,0,16,6,0,0,0
20120301,K Telecom CJSC,0,0,0,1,0,0,0,0
20120301,Iusacell,0,2,0,2,2,0,0,0
20120301,Ittissalat Al Maghrid,0,0,0,5,0,0,0,0
20120301,Instituto Costarricense de Electricidad - ICE,0,0,0,2,0,0,0,0
20120301,Info Quest S.A.,0,0,0,1,0,0,0,0
20120301,Idea Cellular Ltd.,0,0,0,3,0,0,0,0
20120301,Idea (Polska Telefonia Komórkowa Centertel Sp. Z.o.o),1,5,1,24,5,1,1,0
20120301,Iceland Telecom Ltd.,0,2,0,1,1,0,0,0
20120301,Hutchison Telecom,0,1,0,1,1,0,0,0
20120301,Hutchison 3G UK Ltd.,0,23,0,52,23,0,0,0
20120301,Hutchison 3G Austria,0,8,0,17,8,0,0,0
20120301,Hutchison 3G Australia Pty. Ltd.,0,4,0,5,4,0,0,0
20120301,Hutchison,0,0,0,1,0,0,0,0
20120301,Hutchinson Max Telecom,0,5,0,8,5,0,0,0
20120301,Hutchinson Essar South Ltd.,0,3,0,8,3,0,0,0
20120301,Hola Paraguay S.A.,0,0,0,1,0,0,0,0
20120301,Hi3G,0,6,0,8,6,0,0,0
20120301,Hexicom India,0,0,0,1,0,0,0,0
20120301,H3G Access AB,0,3,0,5,3,0,0,0
20120301,H3G,1,13,1,23,11,1,1,0
20120301,Globul,0,1,0,3,1,0,0,0
20120301,Globe Telecom,0,4,0,10,4,0,0,0
20120301,Global Telecom,0,10,0,23,10,0,0,0
20120301,Geocell Ltd.,0,0,0,1,0,0,0,0
20120301,GSMBIH,0,0,0,2,0,0,0,0
20120301,GSM900/SmarTone,0,0,0,1,0,0,0,0
20120301,GSM900/HKCSL,0,2,0,4,2,0,0,0
20120301,GSM1800/Peoples Telephone Company Ltd.,0,3,0,4,3,0,0,0
20120301,GCI Communications Corp.,0,0,0,1,0,0,0,0
20120301,Fastlink,0,0,0,3,0,0,0,0
20120301,Fascel Ltd.,0,1,0,1,1,0,0,0
20120301,Far EasTone Telecommunications Co Ltd,0,0,0,4,0,0,0,0
20120301,Excelcomindo,0,2,0,9,2,0,0,0
20120301,Euskaltel,0,3,0,4,3,0,0,0
20120301,Etisalat,0,2,0,5,1,0,0,0
20120301,Etihad Etisalat Company (Mobily),1,7,1,20,7,0,0,0
20120301,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120301,Entel Telefonica Móvil,0,0,0,2,0,0,0,0
20120301,Elisa Matkapuhelinpalvelut Ltd.,0,2,0,3,2,0,0,0
20120301,Edge Wireless LLC,0,1,0,1,1,0,0,0
20120301,East Kentucky Network LLC dba Appalachian Wireless,0,1,0,2,1,0,0,0
20120301,ETH MTN,0,1,0,1,1,0,0,0
20120301,ENTEL S.A.,0,0,0,1,0,0,0,0
20120301,EMT GSM,0,2,0,2,2,0,0,0
20120301,EMS - Mobinil,0,2,0,3,2,0,0,0
20120301,ECC,0,1,0,4,1,0,0,0
20120301,E-Plus Mobilfunk GmbH & Co. KG,0,34,0,64,34,1,1,0
20120301,Digitel,0,2,0,9,2,0,0,0
20120301,DhiMobile,0,0,0,1,0,0,0,0
20120301,Daewoo Unitel,0,1,0,1,1,0,0,0
20120301,DST Com,0,1,0,1,1,0,0,0
20120301,DNA,0,2,0,6,2,0,0,0
20120301,DIGI,0,5,0,11,5,0,0,0
20120301,Cricket Wireless,0,7,0,52,7,0,0,0
20120301,Cosmote,1,5,1,16,5,0,0,0
20120301,Cosmorom,0,2,0,7,2,0,0,0
20120301,Corporación Digitel,0,2,0,4,2,0,0,0
20120301,Comcel S.A. Occel S.A./Celcaribe,0,4,0,9,3,0,0,0
20120301,Colombia Móvil S.A.,0,1,0,2,1,0,0,0
20120301,Cincinnati Bell Wireless LLC,0,1,0,3,1,0,0,0
20120301,Chungwa Telecom,0,5,0,9,5,0,0,0
20120301,China Unicom,0,12,0,30,12,0,0,0
20120301,China Mobile,0,14,0,18,14,0,0,0
20120301,Celtel Zambia Ltd.,0,0,0,1,0,0,0,0
20120301,Cellular South Inc.,0,1,0,11,1,0,0,0
20120301,Cellcom Israel Ltd.,0,3,0,8,3,0,0,0
20120301,Cell C (Pty) Ltd.,0,3,0,7,3,0,0,0
20120301,CelCom,0,3,0,13,3,0,0,0
20120301,Cable & Wireless Panama S.A.,0,1,0,2,1,0,0,0
20120301,CYTA,0,0,0,3,0,0,0,0
20120301,CTMR Cel,0,15,0,23,15,0,0,0
20120301,CTI PCS S.A.,0,0,0,7,0,0,0,0
20120301,CAT CDMA,0,2,0,2,2,0,0,0
20120301,Bouygues Telecom,0,29,0,66,28,0,0,0
20120301,Boost Mobile,1,8,1,35,8,0,0,0
20120301,Bité GSM,0,1,0,2,1,0,0,0
20120301,Bharti Mobinet Ltd.,0,0,0,3,0,0,0,0
20120301,Bharti Mobile Ltd.,0,0,0,2,0,0,0,0
20120301,Bharti Cellular Ltd.,0,7,0,15,7,0,0,0
20120301,Bharat Sanchar Nigam Ltd. (BSNL),0,2,0,8,2,0,0,0
20120301,Bell Mobility,1,18,1,33,16,0,0,0
20120301,Bec Line GSM,1,8,1,25,8,0,0,0
20120301,Baykal Westcom,0,1,0,2,1,0,0,0
20120301,Base,0,9,0,16,8,0,0,0
20120301,Bakcell Limited Liabil ity Company,0,0,0,1,0,0,0,0
20120301,BT Ignite Nederland B.V.,0,4,0,6,4,0,0,0
20120301,BPL Mobile Communications Ltd.,0,2,0,2,2,0,0,0
20120301,BPL Cellular Ltd.,0,2,0,4,2,0,0,0
20120301,BHR Mobile Plus,0,1,0,1,1,0,0,0
20120301,BCP,0,6,0,12,6,0,0,0
20120301,Azercell Limited Liability Joint Venture,0,2,0,4,2,0,0,0
20120301,Aycell,0,1,0,2,1,0,0,0
20120301,Astelit,0,4,0,9,4,0,0,0
20120301,Aria,0,4,0,9,3,0,0,0
20120301,Android Emulator,0,0,0,4,0,0,0,0
20120301,Ancel,0,1,0,2,1,0,0,0
20120301,America Movil,0,0,0,1,0,0,0,0
20120301,Amena,1,13,1,24,12,1,1,0
20120301,Alltel Communications Inc.,0,0,0,2,0,0,0,0
20120301,Algérie Telecom,0,0,0,1,0,0,0,0
20120301,Alfa,0,4,0,6,4,0,0,0
20120301,Aircel Ltd.,0,1,0,2,1,0,0,0
20120301,Airadigm Communications,0,0,0,1,0,0,0,0
20120301,AirTel - Karnataka,0,1,0,6,1,0,0,0
20120301,ATL Algar,1,3,1,14,3,1,1,0
20120301,AT&T,6,178,6,385,170,6,6,0
20120301,AN Subsidiary LLC,0,0,0,1,0,0,0,0
20120301,AIS GSM,0,7,0,9,7,1,1,0
20120301,3G Radio System/Sunday3G,0,3,0,3,3,0,0,0
20120301,3,0,6,0,8,6,0,0,0
20120229,unknown,0,0,0,7,0,0,0,0
20120229,o2,1,23,1,49,23,1,1,0
20120229,nTelos,1,9,1,48,9,0,0,0
20120229,life:),0,0,0,1,0,0,0,0
20120229,au,0,12,0,17,12,0,0,0
20120229,Xfera,0,5,0,12,5,0,0,0
20120229,Wind,1,17,1,42,16,1,1,0
20120229,West Central Wireless,0,0,0,1,0,0,0,0
20120229,Wataniya Telecom,0,3,0,4,3,0,0,0
20120229,WIND Mobile,0,1,0,3,1,0,0,0
20120229,Vodafone Malta,0,0,0,1,0,0,0,0
20120229,Vodafone Egypt,0,1,0,4,1,0,0,0
20120229,Vodafone - ZA,0,13,0,24,13,0,0,0
20120229,Vodafone - RO,1,9,1,20,9,1,1,0
20120229,Vodafone - PT,0,4,0,8,4,0,0,0
20120229,Vodafone - NZ,0,5,0,7,5,0,0,0
20120229,Vodafone - NL,0,15,0,23,15,0,0,0
20120229,Vodafone - IE,1,3,1,7,3,0,0,0
20120229,Vodafone - GR,0,2,0,7,2,0,0,0
20120229,Vodafone - FR,0,45,0,88,44,1,1,0
20120229,Vodafone - CZ,0,5,0,10,5,1,1,0
20120229,Vodafone - CH,0,11,0,14,11,0,0,0
20120229,Vodafone - AU,0,11,0,29,11,0,0,1
20120229,Vodafone - AT,0,1,0,6,1,0,0,0
20120229,Vodafone,1,88,1,180,87,0,0,0
20120229,Virgin Mobile,1,23,1,73,22,2,2,0
20120229,Vip mobile d.o.o.,0,1,0,2,1,0,0,0
20120229,Viettel,0,1,0,1,1,0,0,0
20120229,Verizon Wireless,9,332,9,725,316,3,3,0
20120229,Verizon Dominicana S.A.,1,0,1,1,0,1,1,0
20120229,VIPnet/VIPnet d.o.o.,0,0,0,3,0,0,0,0
20120229,VIBO Telecom,0,1,0,1,1,0,0,0
20120229,Usha Martin Telecom Ltd.,0,1,0,1,1,0,0,0
20120229,Ukrtelecom,0,1,0,2,1,0,0,0
20120229,"Ukrainian Mobile Communication, UMC",0,2,0,8,2,0,0,0
20120229,UNKNOWN,45,1350,41,2502,1292,19,19,0
20120229,U.S. Cellular,1,13,1,34,13,0,0,0
20120229,Tusmobil d.o.o.,0,0,0,1,0,0,0,0
20120229,Turkcell,0,14,0,22,14,0,0,0
20120229,Tunisie Telecom,0,1,0,1,1,0,0,0
20120229,True Move,0,1,0,1,1,0,0,0
20120229,TransAsia Telecoms,0,0,0,1,0,0,0,0
20120229,Total Access Communication,0,3,0,6,3,0,0,0
20120229,Tikiphone,0,0,0,1,0,0,0,0
20120229,Tess,0,5,0,8,5,0,0,0
20120229,Telus Mobility,0,10,0,43,10,1,1,0
20120229,Telstra,0,16,0,27,15,0,0,0
20120229,Telsim GSM,0,3,0,11,3,0,0,0
20120229,Telkomsel,0,5,0,11,5,0,0,0
20120229,Telia Sonera AB,0,14,0,29,14,0,0,0
20120229,Telia,1,4,1,6,4,0,0,0
20120229,Telestet,0,1,0,2,1,0,0,0
20120229,Telest Cel,1,2,1,4,2,0,0,0
20120229,Telesc Cel,0,14,0,32,14,0,0,0
20120229,Telenor d.o.o.,0,5,0,10,5,0,0,0
20120229,Telenor Sverige AB,1,8,0,17,8,0,0,0
20120229,Telenor Mobil AS,0,4,0,9,4,0,0,0
20120229,Telems Cel,0,7,0,15,7,0,0,0
20120229,Telekom Srbija a.d.,0,4,0,7,4,0,0,0
20120229,Telekom,2,15,2,36,15,0,0,0
20120229,Telefónica O2 Czech Republic a.s.,0,4,0,10,4,0,0,0
20120229,Telefónica Móviles Colombia S.A.,0,3,0,5,3,0,0,0
20120229,"Telecomunicaciones Movilnet, C.A.",0,0,0,1,0,0,0,0
20120229,Telecommunication Company of Iran (TCI),0,1,0,1,1,0,0,0
20120229,Telecom Personal S.A.,0,1,0,1,0,0,0,0
20120229,Telecom New Zealand - UMTS Ntework,0,1,0,4,1,0,0,0
20120229,Telecom Italia Mobile (TIM),0,15,0,35,14,1,1,0
20120229,Telecel,0,1,0,1,1,0,0,0
20120229,Teleacre Cel,0,4,0,9,4,0,0,0
20120229,Tele2/Tele2 d.o.o.,0,2,0,6,2,0,0,0
20120229,Tele2 Sverige AB,1,8,1,28,8,1,0,0
20120229,Tele2 (Netherlands) B.V.,0,1,0,3,1,0,0,0
20120229,Tele2,0,3,0,7,3,0,0,0
20120229,Tele Greenland,0,0,0,1,0,0,0,0
20120229,"Telcel, C.A.",0,0,0,1,0,0,0,0
20120229,Taiwan Mobile Co. Ltd,0,6,0,9,6,0,0,0
20120229,TSC Kazak Telecom,0,1,0,1,1,0,0,0
20120229,"TMN - Telecomunicações Móveis Nacionais, S.A.",0,1,0,4,1,0,0,0
20120229,TIM Peru,1,1,1,2,1,0,0,0
20120229,TDC Switzerland AG,0,4,0,7,3,0,0,0
20120229,TDC Mobil,0,3,0,7,3,0,0,0
20120229,T-Mobile - US,6,125,6,320,122,5,4,0
20120229,T-Mobile - SK,0,4,0,7,4,0,0,0
20120229,T-Mobile - PL,0,6,0,14,6,0,0,0
20120229,T-Mobile - NL,0,9,0,17,9,0,0,0
20120229,T-Mobile - MK,0,0,0,1,0,0,0,0
20120229,T-Mobile - HU,0,10,0,20,10,0,0,0
20120229,T-Mobile - HR,0,1,0,2,1,0,0,0
20120229,T-Mobile - CZ,0,2,0,8,2,0,0,0
20120229,T-Mobile - AT,0,1,0,9,1,0,0,0
20120229,T-Mobile,1,25,1,59,24,2,2,0
20120229,Sterling Cellular Ltd.,1,2,1,7,2,0,0,0
20120229,Starhub,1,5,1,12,5,0,0,0
20120229,Sprint,13,164,13,474,161,4,4,0
20120229,Spring Mobil AB,0,1,0,1,1,0,0,0
20120229,Spice Communications Ltd.,0,1,0,2,1,0,0,0
20120229,Sonofon,0,2,0,5,2,0,0,0
20120229,Sonera Carrier Networks Oy,0,1,0,4,1,0,0,0
20120229,SoftBank,0,2,0,5,2,0,0,0
20120229,Société Réunionnaise du Radiotéléphone,0,1,0,1,1,0,0,0
20120229,Smartcom,0,0,0,3,0,0,0,0
20120229,Smart Communications,0,5,0,11,5,0,0,0
20120229,Singtel,1,13,1,33,13,0,0,0
20120229,Sea Mobile,1,4,1,11,4,0,0,0
20120229,Saunalahti Group Ltd.,0,3,0,5,3,0,0,0
20120229,Saudi Telecom,1,6,1,15,6,0,0,0
20120229,Satelindo,0,4,0,6,4,0,0,0
20120229,Safaricom Ltd.,0,0,0,1,0,0,0,0
20120229,SK Telecom,0,10,0,27,10,0,0,0
20120229,SI Mobil,0,2,0,5,2,0,0,0
20120229,Rogers Wireless,0,19,0,49,19,0,0,0
20120229,Reliable Internet Services Ltd.,0,1,0,1,1,0,0,0
20120229,RLE,0,0,0,2,0,0,0,0
20120229,QATARNET,0,0,0,1,0,0,0,0
20120229,Proximus,1,3,1,7,3,0,0,0
20120229,Plus GSM (Polkomtel S.A.),0,8,0,16,8,1,1,0
20120229,Pine Telephone Company dba Pine Cellular,0,0,0,1,0,0,0,0
20120229,Personal,0,1,0,1,1,0,0,0
20120229,Pelephone Communications Ltd.,1,5,1,8,5,0,0,0
20120229,Partner Communications Co. Ltd.,0,11,0,15,11,0,0,0
20120229,Pannon GSM,0,3,0,11,3,0,0,0
20120229,PAK Telecom Mobile Ltd. (UFONE),0,0,0,1,0,0,0,0
20120229,Otecel S.A. - Bellsouth,0,1,0,2,1,0,0,0
20120229,Orascom Telecom Algérie,0,2,0,2,1,0,0,0
20120229,Orascom Telecom,0,1,0,1,1,0,0,0
20120229,"Orange, GSM",0,2,0,9,2,0,0,0
20120229,Orange Tunisie,0,0,0,2,0,0,0,0
20120229,Orange Romania,0,2,0,13,2,0,0,0
20120229,Orange La Réunion,0,2,0,3,2,0,0,0
20120229,Orange Communications SA,0,2,0,11,2,0,0,0
20120229,Orange Caraïbe Mobiles,0,1,0,1,1,0,0,0
20120229,Orange,1,86,1,191,83,1,1,0
20120229,Optus,1,20,1,39,17,0,0,0
20120229,"Optimus - Telecomunicações, S.A.",0,4,0,6,4,0,0,0
20120229,Omnitel,0,0,0,2,0,0,0,0
20120229,Oman Qatari Telecommunications Company (Nawras),0,1,0,1,1,0,0,0
20120229,Oman Mobile Telecommunications Company (Oman Mobile),0,3,0,3,3,0,0,0
20120229,OPT Mobilis,0,2,0,2,2,0,0,0
20120229,O2 UK Ltd.,1,49,1,101,49,1,1,0
20120229,O2,0,2,0,5,2,0,0,0
20120229,Nov Operator,0,0,0,1,0,0,0,0
20120229,Nizhegorodskaya Cellular Communications,0,1,0,1,1,0,0,0
20120229,New Cell Inc. dba Cellcom,0,1,0,1,0,0,0,0
20120229,Network Norway,0,2,0,3,2,0,0,0
20120229,Netia Mobile,1,16,1,31,16,0,0,0
20120229,Netcom GSM AS,0,8,0,11,8,0,0,0
20120229,Nepal Telecommunications,0,0,0,1,0,0,0,0
20120229,Ncell,0,0,0,1,0,0,0,0
20120229,Natrindo (Lippo Telecom),0,4,0,5,4,0,0,0
20120229,NZ Communications - UMTS Network,0,1,0,5,1,0,0,0
20120229,NTT DOCOMO,0,19,0,30,19,0,0,0
20120229,Méditélécom (GSM),0,0,0,2,0,0,0,0
20120229,Movistar,0,12,0,26,12,0,0,0
20120229,Mossel (Jamaica) Ltd.,0,0,0,1,0,0,0,0
20120229,Mobitel,0,5,0,8,5,0,0,0
20120229,Mobistar,1,2,1,4,2,0,0,0
20120229,Mobilecom,0,0,0,1,0,0,0,0
20120229,MobileOne,1,4,1,8,3,1,1,0
20120229,Mobile Telesystems,1,9,1,36,9,1,1,0
20120229,Mobile Telephone Networks,0,12,0,21,12,1,1,0
20120229,Mobile Telecommunications Ltd.,0,1,0,1,1,0,0,0
20120229,Mobile Telecommunications Company,0,3,0,5,3,0,0,0
20120229,Mobile Comms System,0,1,0,1,1,0,0,0
20120229,Mobifone,0,0,0,1,0,0,0,0
20120229,MetroPCS,2,13,2,66,13,2,2,0
20120229,Meteor Mobile Communications Ltd.,0,6,0,8,6,0,0,0
20120229,Megafon,0,17,0,39,17,0,0,0
20120229,Maxis,0,4,0,12,4,0,0,0
20120229,Manx Telecom,0,0,0,2,0,0,0,0
20120229,Mahanagar Telephone Nigam Ltd.,0,1,0,3,1,0,0,0
20120229,Magti GSM Ltd.,0,1,0,2,1,0,0,0
20120229,MTS,0,1,0,3,1,0,0,0
20120229,MTN Network Ltd.,0,1,0,1,1,0,0,0
20120229,MTEL d.o.o. Podgorica,0,0,0,1,0,0,0,0
20120229,MTC Touch,0,0,0,2,0,0,0,0
20120229,MITV Corporation Sdn. Bhd.,0,0,0,1,0,0,0,0
20120229,M-Tel GSM BG,0,2,0,4,2,0,0,0
20120229,Latvian Mobile Phone,0,0,0,2,0,0,0,0
20120229,LG U+,0,7,0,22,7,0,0,0
20120229,Kyivstar GSM,0,2,0,7,2,0,0,0
20120229,KT,0,13,0,29,12,0,0,0
20120229,KPN Telecom B.V.,0,5,0,15,5,1,1,0
20120229,K Telecom CJSC,0,0,0,1,0,0,0,0
20120229,Iusacell,0,2,0,2,2,0,0,0
20120229,Ittissalat Al Maghrid,0,0,0,6,0,0,0,0
20120229,Instituto Costarricense de Electricidad - ICE,0,0,0,2,0,0,0,0
20120229,Info Quest S.A.,0,0,0,1,0,0,0,0
20120229,Idea Cellular Ltd.,0,0,0,3,0,0,0,0
20120229,Idea (Polska Telefonia Komórkowa Centertel Sp. Z.o.o),0,5,0,23,5,0,0,0
20120229,Iceland Telecom Ltd.,0,2,0,1,1,0,0,0
20120229,Hutchison Telecom,0,1,0,1,1,0,0,0
20120229,Hutchison 3G UK Ltd.,2,23,2,52,23,0,0,0
